SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
123,14:29:23,12/2/2020,auto g+f+bcode ,Niko,,URL:T52.9,,,0.090748,2.923696,0.088017,2.697554,1.408822,1.332625,4.437933,3.029111,13.096021,13.844825,43.612617,0.441786,PSF-00177_20201202142923,0,0,0,153.714539,280.156372,0.451326,0.5,0.8,48.034554,29.48,27.88,32.02,30.71,101.76,156.9,154.9,1.3,266,3.955,14:26:49,12/2/2020,0,0,0.002,-9999,8.629,-3.647,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426672,2.422558,1.643322,0.925926,0.206601,-0.016306,0.302231,0.336397,153.714539,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202142923,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
124,14:29:39,12/2/2020,auto g+f+bcode ,Niko,,URL:T52.9,,,0.096433,2.923217,0.093354,2.629623,1.439277,1.364996,4.225752,2.786475,13.414601,14.144604,41.5289,0.441786,PSF-00177_20201202142939,0,0,0,114.979507,293.161865,0.607795,0.5,0.8,41.339779,30.1,28.55,32.02,29.86,101.75,156.9,155.5,0.9,170,4.011,14:26:49,12/2/2020,0,0.002,0,-9999,-0.158,0.012,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427679,2.423485,1.642814,0.927325,0.206552,-0.026902,0.30358,0.253768,114.979507,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202142939,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
125,14:29:58,12/2/2020,auto g+f+bcode ,Niko,,URL:b42-34.8,,,0.269708,2.923401,0.246927,6.397058,1.518965,1.338436,4.08247,2.563506,13.15387,14.928069,40.12167,0.441786,PSF-00177_20201202142958,0,0,0,121.491554,284.511932,0.572983,0.5,0.8,60.330757,31.76,27.99,32.03,29.26,101.75,156.9,153,2.5,263,4.01,14:26:49,12/2/2020,0,0.001,0,0.014,0.073,0.337,-1.55,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426828,2.425924,1.643009,0.921039,0.206515,-0.034272,0.305172,0.333951,121.491554,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202142958,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
126,14:30:12,12/2/2020,auto g+f+bcode ,Niko,,URL:b42-34.8,,,0.056293,2.923788,0.055229,1.706037,1.513822,1.465687,4.563212,3.04939,14.403972,14.877014,44.844757,0.441786,PSF-00177_20201202143012,0,0,0,152.340881,294.116364,0.482039,0.5,0.8,56.540466,31.65,30.64,32.03,31.2,101.76,157,152.9,2.6,293,4.01,14:26:49,12/2/2020,0,0.001,-0.003,-9999,-1.176,1.706,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.430813,2.42576,1.64342,0.920914,0.206494,-0.010419,0.306389,0.359767,152.340881,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143012,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
127,14:30:23,12/2/2020,auto g+f+bcode ,Niko,,URL:b42-34.8,,,0.11034,2.923299,0.106327,2.962277,1.498028,1.414407,4.252722,2.754694,13.900599,14.722412,41.795174,0.441786,PSF-00177_20201202143023,0,0,0,124.474884,287.747375,0.567416,0.5,0.8,33.324078,31.31,29.57,32.03,29.97,101.75,156.9,153.8,2,147,4.006,14:26:49,12/2/2020,0,0,0,0.003,-0.128,-0.642,-0.778,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.429207,2.42527,1.642901,0.923115,0.206478,-0.02566,0.307251,0.233793,124.474884,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143023,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
128,14:30:51,12/2/2020,auto g+f+bcode ,Niko,,b42-24.9,,,0.07828,2.921808,0.076238,2.156224,1.509449,1.448517,4.305051,2.795602,14.235791,14.834623,42.309357,0.441786,PSF-00177_20201202143051,0,0,0,122.736099,307.914032,0.601395,0.5,0.8,35.939564,31.53,30.26,32.04,30.18,101.75,156.7,154.5,1.4,149,4.009,14:26:49,12/2/2020,0,0.002,0.002,-9999,-1.305,-0.388,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.430243,2.42559,1.641323,0.924826,0.206392,-0.023176,0.309512,0.23601,122.736099,0.000505,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143051,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
129,14:31:03,12/2/2020,auto g+f+bcode ,Niko,,b42-24.9,,,0.193735,2.923041,0.181692,4.496703,1.596398,1.469563,4.044802,2.448404,14.442875,15.68941,39.75235,0.441786,PSF-00177_20201202143103,0,0,0,109.960197,299.97467,0.633435,0.5,0.8,26.086933,33.34,30.69,32.05,29.1,101.75,156.9,154.2,1.7,103,4.008,14:26:49,12/2/2020,0,0.001,0,-9999,-0.313,-0.117,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.430887,2.42823,1.642627,0.924096,0.206359,-0.036466,0.310467,0.196051,109.960197,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143103,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
130,14:31:13,12/2/2020,auto g+f+bcode ,Niko,,b42-24.9,,,0.046639,2.92405,0.045906,1.3686,1.547299,1.508709,4.490633,2.943335,14.828158,15.207431,44.13562,0.441786,PSF-00177_20201202143113,0,0,0,158.558609,260.76828,0.391956,0.5,0.8,39.049519,32.31,31.5,32.05,30.92,101.75,157,154.3,1.7,249,4.008,14:26:49,12/2/2020,0,-0.004,-0.004,-9999,1.187,1.314,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.432091,2.426724,1.643697,0.924428,0.206326,-0.014171,0.311283,0.321765,158.558609,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143113,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
131,14:31:20,12/2/2020,auto g+f+bcode ,Niko,,b42-24.9,,,0.104471,2.922364,0.100865,2.555877,1.457519,1.385286,3.967195,2.509676,13.614068,14.323949,38.988102,0.441786,PSF-00177_20201202143120,0,0,0,115.761635,302.700531,0.61757,0.5,0.8,18.898273,30.44,28.93,32.05,28.76,101.75,156.8,153.6,2.1,77,4.009,14:26:49,12/2/2020,0,0.002,-0.002,-9999,0.599,1.141,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428244,2.423973,1.64191,0.922484,0.206326,-0.040577,0.311775,0.173288,115.761635,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143120,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
132,14:31:41,12/2/2020,auto g+f+bcode ,Niko,,OCK1-S02.7,,,0.382169,2.922159,0.337968,8.149308,1.593372,1.363349,3.979585,2.386213,13.399336,15.660061,39.112362,0.441786,PSF-00177_20201202143141,0,0,0,116.788742,254.123932,0.540426,0.5,0.8,60.46476,33.27,28.47,32.05,28.82,101.75,156.8,156.7,0,280,4.008,14:26:49,12/2/2020,0,0.007,0.005,-9999,-0.046,-0.114,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427554,2.428126,1.641694,0.930394,0.206325,-0.039927,0.313262,0.348128,116.788742,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143141,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
133,14:31:51,12/2/2020,auto g+f+bcode ,Niko,,OCK1-S02.7,,,0.101173,2.922817,0.097788,2.727688,1.405338,1.328242,4.165762,2.760424,13.054295,13.812016,40.942154,0.441786,PSF-00177_20201202143151,0,0,0,115.571739,273.667206,0.577692,0.5,0.8,50.178776,29.35,27.74,32.05,29.61,101.75,156.8,156.3,0.4,217,4.008,14:26:49,12/2/2020,0,-0.006,-0.003,-9999,1.163,-1.968,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426454,2.422368,1.64239,0.929335,0.20635,-0.030255,0.313923,0.294304,115.571739,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143151,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
134,14:32:00,12/2/2020,auto g+f+bcode ,Niko,,OCK1-S02.7,,,0.267611,2.921814,0.245157,6.052916,1.501252,1.330194,3.946211,2.444958,13.073124,14.754287,38.783306,0.441786,PSF-00177_20201202143200,0,0,0,123.843674,279.194366,0.556425,0.5,0.8,64.182976,31.36,27.79,32.04,28.67,101.75,156.7,156.2,0.3,288,4.008,14:26:49,12/2/2020,0,0.006,0,-9999,0.78,0.231,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426524,2.425334,1.641329,0.929251,0.206377,-0.041606,0.314645,0.355582,123.843674,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143200,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
135,14:32:18,12/2/2020,auto g+f+bcode ,Niko,,9031.8,,,0.259473,2.921995,0.238311,6.122621,1.466111,1.293045,4.00992,2.543809,12.707969,14.408844,39.409245,0.441786,PSF-00177_20201202143218,0,0,0,114.390854,227.494232,0.49717,0.5,0.8,47.734978,30.64,27.02,32.04,28.95,101.75,156.7,156,0.5,240,4.007,14:26:49,12/2/2020,0,0.001,0,0.013,-0.05,1.351,0.487,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425361,2.42427,1.641521,0.928549,0.206424,-0.038182,0.315844,0.313991,114.390854,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143218,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
136,14:32:30,12/2/2020,auto g+f+bcode ,Niko,,9031.8,,,0.192186,2.92333,0.180331,5.076671,1.414717,1.271301,4.200054,2.785337,12.494792,13.90433,41.279587,0.441786,PSF-00177_20201202143230,0,0,0,134.019974,237.610458,0.435968,0.5,0.8,43.834335,29.57,26.58,32.03,29.75,101.75,156.9,150.2,4.3,251,4.007,14:26:49,12/2/2020,0,-0.001,-0.002,0.009,-0.551,4.555,2.471,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424687,2.422702,1.642933,0.913949,0.206483,-0.028308,0.316679,0.323739,134.019974,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143230,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
137,14:32:43,12/2/2020,auto g+f+bcode ,Niko,,9031.8,,,0.424888,2.923137,0.370967,8.051268,1.517778,1.290515,3.669872,2.152093,12.682856,14.916338,36.066563,0.441786,PSF-00177_20201202143243,0,0,0,100.822807,247.899048,0.593291,0.5,0.8,83.745132,31.75,27,32.02,27.43,101.75,156.9,155.6,0.8,353,4.007,14:26:49,12/2/2020,0,0.007,0.005,0.015,-0.323,-0.544,-0.871,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425328,2.42591,1.642729,0.927668,0.206578,-0.056279,0.317583,0.411089,100.822807,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143243,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
138,14:33:02,12/2/2020,auto g+f+bcode ,Niko,,TX6704.4,,,0.014555,2.923506,0.014483,0.518344,1.257265,1.242601,4.790443,3.533178,12.212808,12.356932,47.082489,0.441786,PSF-00177_20201202143302,0,0,0,111.136795,176.93782,0.371888,0.5,0.8,40.237408,26.32,26.01,32.01,32.06,101.75,156.9,156,0.6,270,4.007,14:26:49,12/2/2020,0,0.002,0.003,-9999,1.26,2.402,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42383,2.417832,1.643121,0.928751,0.20668,0.000562,0.318857,0.3402,111.136795,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143302,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
139,14:33:14,12/2/2020,auto g+f+bcode ,Niko,,TX6704.4,,,0.013794,2.923368,0.013729,0.473361,1.264258,1.250866,4.669966,3.405708,12.294128,12.425751,45.898724,0.441786,PSF-00177_20201202143314,0,0,0,125.325684,254.572037,0.507701,0.5,0.8,135.502304,26.46,26.18,32.01,31.61,101.75,156.9,156.2,0.5,667,3.95,14:26:49,12/2/2020,0,-0.001,0.001,0.007,0.345,0.09,-2.048,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424089,2.418049,1.642973,0.929138,0.206664,-0.005088,0.319633,0.681559,125.325684,0.000483,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143314,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
140,14:33:26,12/2/2020,auto g+f+bcode ,Niko,,TX6704.4,,,0.01963,2.921463,0.019499,0.65131,1.230523,1.212062,4.532977,3.302454,11.912037,12.093473,44.549702,0.441786,PSF-00177_20201202143326,0,0,0,142.646317,237.163071,0.398531,0.5,0.8,46.226486,25.76,25.37,32.01,31.08,101.75,156.7,156.1,0.4,290,4.006,14:26:49,12/2/2020,0,0.001,0.003,-9999,0.471,0.641,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422849,2.416984,1.640959,0.928909,0.206682,-0.01158,0.320536,0.356966,142.646317,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143326,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
141,14:33:43,12/2/2020,auto g+f+bcode ,Niko,,255189.01.3,,,-0.000448,2.922923,-0.000448,-0.016124,1.194849,1.195306,4.749473,3.554624,11.74739,11.742902,46.677521,0.441786,PSF-00177_20201202143343,0,0,0,80.034973,76.439735,-0.047034,0.5,0.8,-6.218118,25.02,25.03,32,31.91,101.75,156.9,156.5,0.2,331,4.002,14:26:49,12/2/2020,0,0,-0.003,-9999,0.488,0.844,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422319,2.415857,1.642502,0.929855,0.206715,-0.001286,0.321684,0.391842,80.034973,0.000505,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143343,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
142,14:33:52,12/2/2020,auto g+f+bcode ,Niko,,255189.01.3,,,0.005287,2.922779,0.005277,0.18115,1.182474,1.177342,4.576531,3.394057,11.569936,11.620371,44.974327,0.441786,PSF-00177_20201202143352,0,0,0,98.582268,213.064316,0.537312,0.5,0.8,38.98328,24.76,24.65,32,31.25,101.76,156.8,155.7,0.7,181,4.005,14:26:49,12/2/2020,0,0.001,0,-9999,0.853,2.313,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.421741,2.415464,1.642349,0.927947,0.206725,-0.009426,0.322314,0.263526,98.582268,0.000507,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143352,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
143,14:34:00,12/2/2020,auto g+f+bcode ,Niko,,255189.01.3,,,-0.000739,2.924115,-0.000739,-0.026276,1.194081,1.194825,4.707738,3.513657,11.74321,11.735903,46.269512,0.441786,PSF-00177_20201202143400,0,0,0,82.097412,83.809731,0.020431,0.5,0.8,2.569264,25.01,25.02,32,31.75,101.75,157,156,0.7,314,4.005,14:26:49,12/2/2020,0,-0.002,0.002,-9999,0.71,1.671,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422311,2.41584,1.643766,0.928519,0.206741,-0.003196,0.322923,0.377962,82.097412,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143400,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
144,14:34:19,12/2/2020,auto g+f+bcode ,Niko,,TX6704.10,,,0.220152,2.921854,0.204727,5.65166,1.407055,1.247193,4.139381,2.732326,12.257481,13.828622,40.682079,0.441786,PSF-00177_20201202143419,0,0,0,113.237854,233.86145,0.515791,0.5,0.8,39.908333,29.47,26.12,32,29.5,101.75,156.7,156.5,0.2,193,4.004,14:26:49,12/2/2020,0,0.008,0.002,-9999,-0.41,-0.096,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424002,2.422556,1.641372,0.929843,0.206764,-0.030961,0.324265,0.273896,113.237854,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143419,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
145,14:34:29,12/2/2020,auto g+f+bcode ,Niko,,TX6704.10,,,0.154943,2.92348,0.147145,4.113225,1.376257,1.260029,4.143279,2.767021,12.384065,13.526403,40.721783,0.441786,PSF-00177_20201202143429,0,0,0,132.379883,286.904083,0.538592,0.5,0.8,62.873314,28.84,26.4,31.99,29.52,101.75,156.9,156.5,0.3,292,4.004,14:26:49,12/2/2020,0,-0.003,0,-0.002,1.436,1.781,-12.253,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424431,2.421617,1.643092,0.929829,0.206824,-0.030669,0.32491,0.358567,132.379883,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143429,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
146,14:34:39,12/2/2020,auto g+f+bcode ,Niko,,TX6704.10,,,0.179421,2.923055,0.169045,4.841671,1.390161,1.253328,4.223766,2.833606,12.318775,13.663687,41.51479,0.441786,PSF-00177_20201202143439,0,0,0,127.60627,267.988434,0.523837,0.5,0.8,122.204483,29.14,26.27,31.98,29.85,101.74,156.9,156.4,0.3,583,4.004,14:26:49,12/2/2020,0,0.001,0.002,-9999,3.224,-2.507,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424229,2.422063,1.642642,0.929767,0.206865,-0.026519,0.325702,0.60927,127.60627,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143439,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
147,14:35:00,12/2/2020,auto g+f+bcode ,Niko,,b42-24.2,,,0.01276,2.923518,0.012704,0.435987,1.218607,1.206269,4.610268,3.391661,11.855918,11.977188,45.312431,0.441786,PSF-00177_20201202143500,0,0,0,127.890228,306.249634,0.582399,0.5,0.8,59.00943,25.55,25.29,31.98,31.38,101.74,156.9,155.4,1,253,4.004,14:26:49,12/2/2020,0,0.003,0.001,-9999,-1.674,-1.184,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422725,2.416667,1.643133,0.927144,0.206896,-0.007554,0.327235,0.325409,127.890228,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143500,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
148,14:35:27,12/2/2020,auto g+f+bcode ,Niko,,b42-24.2,,,0.01147,2.923286,0.011425,0.403498,1.281174,1.26976,4.767669,3.486495,12.479704,12.591888,46.858543,0.441786,PSF-00177_20201202143527,0,0,0,142.819397,278.368591,0.486941,0.5,0.8,50.55162,26.85,26.61,31.99,31.97,101.75,156.9,153.2,2.4,260,4.003,14:26:49,12/2/2020,0,-0.001,-0.001,-9999,1.393,4.239,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424748,2.418637,1.642887,0.92146,0.206843,-0.000242,0.32937,0.330772,142.819397,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143527,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
149,14:36:11,12/2/2020,auto g+f+bcode ,Niko,,2970.6,,,0.017086,2.922216,0.016986,0.58224,1.342277,1.325802,4.726034,3.383757,13.029799,13.191719,46.446823,0.441786,PSF-00177_20201202143611,0,0,0,151.795502,271.192078,0.440266,0.5,0.8,42.584373,28.11,27.76,32,31.82,101.75,156.8,155.1,1,242,4.002,14:26:49,12/2/2020,0,0.002,0.004,-9999,3.707,1.446,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426498,2.420526,1.641754,0.926423,0.206736,-0.002347,0.332765,0.31552,151.795502,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143611,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
150,14:36:21,12/2/2020,auto g+f+bcode ,Niko,,2970.6,,,0.038709,2.923132,0.038203,1.209704,1.359122,1.324922,4.48856,3.129438,13.021091,13.357203,44.112747,0.441786,PSF-00177_20201202143621,0,0,0,126.038071,271.97171,0.536577,0.5,0.8,52.357983,28.46,27.74,32,30.91,101.75,156.9,156.3,0.3,244,4.002,14:26:49,12/2/2020,0,-0.001,0,-9999,1.168,0.645,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426463,2.421046,1.642724,0.92951,0.206712,-0.013675,0.333464,0.317356,126.038071,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143621,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
151,14:36:42,12/2/2020,auto g+f+bcode ,Niko,,2970.6,,,0.033278,2.922942,0.032903,1.104228,1.363579,1.332357,4.67703,3.313451,13.093999,13.400839,45.964432,0.441786,PSF-00177_20201202143642,0,0,0,131.880646,267.206665,0.506447,0.5,0.8,48.840801,28.54,27.89,32.01,31.63,101.75,156.9,156.3,0.4,241,4.001,14:26:49,12/2/2020,0,0,-0.001,-9999,0.278,-0.408,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426685,2.421171,1.642522,0.929339,0.206668,-0.004749,0.335083,0.314905,131.880646,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143642,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
152,14:37:21,12/2/2020,auto g+f+bcode ,Niko,,TXNM0821.8,,,0.015159,2.924105,0.015081,0.490246,1.300207,1.28635,4.513273,3.213066,12.642512,12.7787,44.357361,0.441786,PSF-00177_20201202143721,0,0,0,111.090302,289.367065,0.616092,0.5,0.8,45.777859,27.16,26.87,32.05,31.01,101.75,157,156.4,0.4,186,4.001,14:37:03,12/2/2020,-0.08,-0.002,-0.004,-9999,0.117,-0.386,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425133,2.419219,1.643756,0.929573,0.206372,-0.013007,0.338083,0.267293,111.090302,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143721,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
153,14:37:31,12/2/2020,auto g+f+bcode ,Niko,,TXNM0821.8,,,0.011532,2.923285,0.011487,0.382387,1.307279,1.296465,4.596058,3.288779,12.74239,12.848677,45.172661,0.441786,PSF-00177_20201202143731,0,0,0,103.187088,283.357513,0.635841,0.5,0.8,39.026283,27.3,27.07,32.05,31.33,101.74,156.9,155.8,0.7,153,4.001,14:37:03,12/2/2020,-0.08,0.002,0.003,-9999,-1.234,-1.248,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425441,2.419428,1.642886,0.928036,0.206331,-0.009104,0.338731,0.239489,103.187088,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202143731,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
