SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
58,11:48:20,11/24/2020,auto g+f+bcode ,Niko,,2970.6,,,0.010307,2.920015,0.010271,0.368333,1.19471,1.184246,4.739938,3.545228,11.629806,11.732568,46.548248,0.441786,PSF-00177_20201124114820,0,0,0,168.247467,138.576157,-0.214116,0.5,0.8,-32.006683,27.71,27.47,30.21,31.87,101.83,156.5,153.1,2.2,374,4.06,11:44:35,11/24/2020,-0.03,0.001,0.003,-9999,-0.132,0.429,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426364,2.420268,1.639433,0.921206,0.221832,0.020659,0.370696,0.429006,168.247467,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114820,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
59,11:49:10,11/24/2020,auto g+f+bcode ,Niko,,UT12-075.9,,,0.05226,2.922622,0.051342,1.399417,1.146091,1.106398,3.853459,2.707368,10.865333,11.255143,37.842735,0.441786,PSF-00177_20201124114910,0,0,0,106.130722,327.840332,0.676273,0.5,0.8,58.889202,26.56,25.64,30.22,28.26,101.83,156.8,156.7,0.1,218,4.058,11:44:35,11/24/2020,-0.03,0.001,0.002,-9999,0.328,0.071,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423565,2.41853,1.642184,0.930418,0.221714,-0.023906,0.374566,0.294773,106.130722,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114910,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
60,11:49:24,11/24/2020,auto g+f+bcode ,Niko,,UT12-075.9,,,0.12351,2.922646,0.118502,3.061812,1.235528,1.148756,3.801585,2.566056,11.280725,12.132827,37.331375,0.441786,PSF-00177_20201124114924,0,0,0,119.629738,306.482422,0.609669,0.5,0.8,32.167,28.65,26.63,30.21,28.03,101.83,156.8,156.9,0,132,4.058,11:44:35,11/24/2020,-0.03,-0.001,-0.001,-9999,-1.158,-0.118,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42509,2.421672,1.642209,0.930806,0.221772,-0.02663,0.375635,0.220956,119.629738,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114924,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
61,11:50:05,11/24/2020,auto g+f+bcode ,Niko,,CC12.7,,,0.080107,2.922104,0.07797,2.087129,1.221967,1.162787,3.879495,2.657528,11.419016,12.000191,38.098133,0.441786,PSF-00177_20201124115005,0,0,0,112.688187,304.608093,0.630055,0.5,0.8,36.563408,28.34,26.96,30.21,28.38,101.83,156.8,156.6,0.1,145,4.057,11:44:35,11/24/2020,-0.03,0.002,0.003,-9999,-0.601,-0.735,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425598,2.421211,1.641636,0.930176,0.221807,-0.022376,0.378448,0.232293,112.688187,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115005,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
62,11:50:19,11/24/2020,auto g+f+bcode ,Niko,,CC12.7,,,0.038435,2.921802,0.037936,1.096007,1.194134,1.163041,4.060079,2.865945,11.42182,11.727168,39.872612,0.441786,PSF-00177_20201124115019,0,0,0,154.189468,323.160065,0.52287,0.5,0.8,44.495266,27.69,26.97,30.21,29.16,101.83,156.7,155,1.1,213,4.055,11:44:35,11/24/2020,-0.03,0,0,-9999,-1.428,-2.971,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425611,2.420245,1.641316,0.926165,0.221823,-0.012829,0.379485,0.290513,154.189468,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115019,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
63,11:53:09,11/24/2020,auto g+f+bcode ,Niko,,9018.1,,,0.139107,2.921654,0.132785,3.470478,1.132034,1.033514,3.729682,2.597648,10.150406,11.117991,36.630154,0.441786,PSF-00177_20201124115309,0,0,0,110.183357,279.504059,0.60579,0.5,0.8,192.152069,26.5,24.2,30.04,27.7,101.82,156.7,155.8,0.6,793,4.054,11:44:35,11/24/2020,-0.03,0.002,0.001,-9999,-0.888,-2.332,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.421358,2.418472,1.641161,0.928011,0.223275,-0.028455,0.388612,0.789751,110.183357,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115309,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
64,11:53:23,11/24/2020,auto g+f+bcode ,Niko,,9018.1,,,0.201732,2.922072,0.188704,5.618752,1.145433,0.986016,4.098845,2.953411,9.684722,11.250528,40.259148,0.441786,PSF-00177_20201124115323,0,0,0,111.980797,249.170776,0.550586,0.5,0.8,144.038147,26.84,23.1,30.03,29.33,101.81,156.7,156.6,0.1,654,4.053,11:44:35,11/24/2020,-0.03,0,0.001,-9999,1.228,1.324,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.419649,2.418981,1.641602,0.930106,0.223391,-0.008618,0.38959,0.67019,111.980797,0.00048,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115323,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
65,11:54:14,11/24/2020,auto g+f+bcode ,Niko,,V57-96.3,,,0.048252,2.922366,0.047469,1.442151,1.098692,1.057761,4.112956,3.014264,10.388466,10.79045,40.394081,0.441786,PSF-00177_20201124115414,0,0,0,111.550209,297.340759,0.624841,0.5,0.8,55.121082,25.82,24.86,29.98,29.39,101.82,156.8,156.4,0.2,221,4.052,11:44:35,11/24/2020,-0.03,0,-0.001,-9999,-0.724,-1.54,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422392,2.417437,1.641913,0.929627,0.223835,-0.007271,0.393272,0.29722,111.550209,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115414,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
66,11:54:24,11/24/2020,auto g+f+bcode ,Niko,,V57-96.3,,,0.040748,2.92154,0.040187,1.296171,1.085439,1.048624,4.282834,3.197395,10.298977,10.660555,42.063519,0.441786,PSF-00177_20201124115424,0,0,0,108.977081,270.569458,0.597231,0.5,0.8,56.675835,25.51,24.65,29.98,30.09,101.82,156.7,156.6,0,237,4.052,11:44:35,11/24/2020,-0.03,0.001,0.001,-9999,-0.279,-0.738,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422067,2.41697,1.641039,0.930164,0.223868,0.001404,0.394037,0.311592,108.977081,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115424,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
67,11:55:12,11/24/2020,auto g+f+bcode ,Niko,,T48.3,,,0.052321,2.920266,0.0514,1.602209,1.157145,1.111625,4.24662,3.089475,10.918225,11.365308,41.709686,0.441786,PSF-00177_20201124115512,0,0,0,118.309021,301.306488,0.607347,0.5,0.8,77.436783,27.17,26.1,30,29.94,101.81,156.5,144.4,7.7,319,4.05,11:54:50,11/24/2020,-0.03,0,-0.001,-9999,-0.03,-0.569,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424308,2.419474,1.639697,0.899695,0.223699,-0.000651,0.39743,0.38172,118.309021,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115512,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
68,11:55:22,11/24/2020,auto g+f+bcode ,Niko,,T48.3,,,0.03641,2.9225,0.035962,1.115815,1.166348,1.134708,4.241359,3.07501,11.14535,11.456129,41.65955,0.441786,PSF-00177_20201124115522,0,0,0,132.668488,318.802368,0.583853,0.5,0.8,72.45076,27.38,26.63,30,29.92,101.81,156.8,142.3,9.2,310,4.049,11:54:50,11/24/2020,-0.03,0.001,-0.002,-9999,1.39,2.532,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425129,2.419789,1.642055,0.894501,0.223661,-0.00097,0.398264,0.374386,132.668488,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115522,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
69,11:55:56,11/24/2020,auto g+f+bcode ,Niko,,1149.6,,,0.061978,2.922008,0.060691,1.821954,1.1905,1.138828,4.166478,2.975978,11.185731,11.693262,40.923752,0.441786,PSF-00177_20201124115556,0,0,0,123.878716,281.401978,0.55978,0.5,0.8,54.470345,27.94,26.73,30,29.61,101.81,156.7,151.3,3.5,243,4.05,11:54:50,11/24/2020,-0.03,0.003,0.001,-9999,0.175,0.221,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425278,2.420645,1.641534,0.916761,0.223665,-0.004764,0.400747,0.316773,123.878716,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115556,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
70,11:56:07,11/24/2020,auto g+f+bcode ,Niko,,1149.6,,,0.039572,2.921578,0.039044,1.089927,1.163968,1.133037,3.934984,2.771017,11.128553,11.432351,38.648945,0.441786,PSF-00177_20201124115607,0,0,0,109.906914,320.836182,0.657436,0.5,0.8,61.970222,27.32,26.59,30,28.62,101.81,156.7,155.1,1,236,4.049,11:54:50,11/24/2020,-0.03,0,-0.001,-9999,0.251,-0.172,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425068,2.419704,1.641081,0.926356,0.223659,-0.01682,0.401654,0.310221,109.906914,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115607,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
71,11:56:37,11/24/2020,auto g+f+bcode ,Niko,,T52.5,,,0.00332,2.923675,0.003316,0.127925,1.086555,1.082928,4.898768,3.812213,10.637175,10.672799,48.11866,0.441786,PSF-00177_20201124115637,0,0,0,100.695488,129.25029,0.220926,0.5,0.8,16.361561,25.5,25.41,30,32.45,101.81,156.9,155.3,1.1,185,4.049,11:54:50,11/24/2020,-0.03,0,-0.001,-9999,1.179,2.327,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423249,2.416933,1.643299,0.926749,0.223623,0.03054,0.403871,0.266767,100.695488,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115637,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
72,11:56:50,11/24/2020,auto g+f+bcode ,Niko,,T52.5,,,0.011175,2.923106,0.011133,0.379242,1.087381,1.076624,4.461109,3.373728,10.574939,10.680598,43.818417,0.441786,PSF-00177_20201124115650,0,0,0,130.318527,298.152222,0.562913,0.5,0.8,54.281574,25.5,25.25,30.02,30.8,101.81,156.9,155.8,0.7,241,4.048,11:54:50,11/24/2020,-0.03,0.001,-0.001,-9999,1.245,1.959,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422992,2.416934,1.642696,0.928099,0.22352,0.009727,0.404837,0.314887,130.318527,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115650,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
73,11:57:32,11/24/2020,auto g+f+bcode ,Niko,,255189.01.4,,,0.022798,2.922685,0.022622,0.674831,1.134618,1.115477,4.093984,2.959366,10.955571,11.143559,40.208744,0.441786,PSF-00177_20201124115732,0,0,0,127.49469,315.0047,0.595261,0.5,0.8,41.308891,26.59,26.14,30.03,29.31,101.82,156.8,154.2,1.7,173,4.047,11:54:50,11/24/2020,-0.03,-0.001,0,-9999,-0.984,-4.006,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424366,2.418591,1.64225,0.924079,0.22341,-0.008842,0.407723,0.256737,127.49469,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115732,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
74,11:57:46,11/24/2020,auto g+f+bcode ,Niko,,255189.01.4,,,0.031751,2.921515,0.03141,0.919411,1.131702,1.1056,4.036346,2.904644,10.858938,11.115303,39.644024,0.441786,PSF-00177_20201124115746,0,0,0,108.434914,325.100189,0.666457,0.5,0.8,42.69865,26.52,25.91,30.03,29.06,101.81,156.7,152,3,160,4.047,11:54:50,11/24/2020,-0.03,-0.001,0.001,-9999,-0.133,-0.191,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424005,2.418483,1.641013,0.918423,0.223394,-0.011857,0.408705,0.245277,108.434914,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115746,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
75,11:58:33,11/24/2020,auto g+f+bcode ,Niko,,URL:b42-24.8,,,0.067,2.924425,0.0655,1.876885,1.195704,1.142577,4.038141,2.842438,11.222367,11.744172,39.662529,0.441786,PSF-00177_20201124115833,0,0,0,171.47934,340.198151,0.495943,0.5,0.8,53.502949,27.99,26.74,30.05,29.07,101.81,157,152.4,2.9,270,4.025,11:54:50,11/24/2020,-0.03,0,0,0.004,1.267,3.96,10.146,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425289,2.420702,1.644095,0.919654,0.223232,-0.011989,0.411887,0.339519,171.47934,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115833,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
76,11:58:43,11/24/2020,auto g+f+bcode ,Niko,,URL:b42-24.8,,,0.099243,2.923069,0.095984,2.715722,1.158373,1.081396,3.966375,2.808002,10.62194,11.378048,38.959465,0.441786,PSF-00177_20201124115843,0,0,0,121.37175,300.592316,0.596225,0.5,0.8,65.436691,27.11,25.31,30.05,28.76,101.81,156.9,153.9,1.9,274,4.007,11:54:50,11/24/2020,-0.03,-0.002,-0.001,-9999,0.512,1.213,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423083,2.419381,1.642657,0.923259,0.223221,-0.01577,0.412677,0.343543,121.37175,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115843,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
77,11:59:29,11/24/2020,auto g+f+bcode ,Niko,,URL:TXNM0821.1,,,0.011251,2.923261,0.011208,0.381362,1.163486,1.152678,4.5308,3.367314,11.321689,11.427846,44.501854,0.441786,PSF-00177_20201124115929,0,0,0,100.112198,136.207581,0.265003,0.5,0.8,33.090916,27.18,26.93,30.08,31.08,101.81,156.9,156.4,0.3,312,4.046,11:54:50,11/24/2020,-0.03,0,-0.002,-9999,0.367,0.93,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425569,2.419483,1.642861,0.929595,0.222948,0.012303,0.416043,0.376063,100.112198,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115929,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
78,11:59:42,11/24/2020,auto g+f+bcode ,Niko,,URL:TXNM0821.1,,,0.028247,2.923552,0.027976,0.918551,1.223938,1.197927,4.473264,3.249326,11.765863,12.021341,43.935753,0.441786,PSF-00177_20201124115942,0,0,0,121.900681,238.170868,0.48818,0.5,0.8,63.457043,28.57,27.96,30.1,30.85,101.81,156.9,156.1,0.5,325,4.045,11:54:50,11/24/2020,-0.03,-0.001,-0.004,-9999,-0.326,-0.494,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427133,2.421562,1.643169,0.928849,0.22279,0.009294,0.417104,0.387069,121.900681,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124115942,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
79,12:00:26,11/24/2020,auto g+f+bcode ,Niko,,9035.3,,,0.038733,2.923471,0.038227,1.182037,1.111329,1.077815,4.177934,3.066606,10.585758,10.914908,41.033558,0.441786,PSF-00177_20201124120026,0,0,0,120.688675,291.966309,0.586635,0.5,0.8,159.430908,25.86,25.08,30.15,29.66,101.82,156.9,152.2,3,679,4.044,11:54:50,11/24/2020,-0.03,0.001,0.001,-9999,-1.416,-3.498,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422706,2.417459,1.643083,0.91915,0.222319,-0.006068,0.420201,0.692051,120.688675,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120026,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
80,12:00:38,11/24/2020,auto g+f+bcode ,Niko,,9035.3,,,0.070827,2.922637,0.069151,2.111923,1.130559,1.070654,4.159307,3.028748,10.515578,11.103942,40.851212,0.441786,PSF-00177_20201124120038,0,0,0,104.756355,269.310944,0.611021,0.5,0.8,171.26712,26.28,24.89,30.17,29.58,101.82,156.8,154.5,1.5,701,4.043,11:54:50,11/24/2020,-0.03,0,0.003,-9999,0.31,-0.119,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422413,2.418104,1.642199,0.924849,0.222188,-0.007202,0.421027,0.710388,104.756355,0.000508,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120038,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
81,12:01:25,11/24/2020,auto g+f+bcode ,Niko,,9035.9,,,0.090126,2.921509,0.087429,2.588143,1.126115,1.052641,4.063015,2.936901,10.339804,11.061515,39.909882,0.441786,PSF-00177_20201124120125,0,0,0,155.31134,259.873138,0.402357,0.5,0.8,50.125294,26.11,24.41,30.21,29.18,101.8,156.7,156.5,0.1,311,4.042,11:54:50,11/24/2020,-0.03,0.001,0.001,-9999,-1.394,-1.536,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.421662,2.417842,1.641007,0.929949,0.22181,-0.012694,0.424015,0.375437,155.31134,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120125,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
82,12:01:39,11/24/2020,auto g+f+bcode ,Niko,,9035.9,,,0.17506,2.922209,0.165166,4.310263,1.195272,1.073053,3.787204,2.591931,10.539557,11.739995,37.198006,0.441786,PSF-00177_20201124120139,0,0,0,115.290283,272.420898,0.576794,0.5,0.8,68.763451,27.71,24.87,30.22,27.97,101.81,156.8,152.1,3,298,4.041,11:54:50,11/24/2020,-0.03,0,0.001,-9999,-1.285,-1.096,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42238,2.420253,1.641746,0.918778,0.221751,-0.027442,0.424953,0.363902,115.290283,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120139,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
83,12:03:47,11/24/2020,auto g+f+bcode ,Niko,,b42-34.4,,,0.059019,2.921657,0.05785,1.475343,0.956213,0.914258,3.496126,2.539913,8.979202,9.391252,34.336502,0.441786,PSF-00177_20201124120347,0,0,0,142.432816,327.930817,0.565662,0.5,0.8,66.511154,22.51,21.52,29.95,26.6,101.82,156.7,153.3,2.2,294,4.04,11:54:50,11/24/2020,-0.03,0.001,0.002,-9999,-0.107,-0.264,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.417168,2.412326,1.641164,0.921773,0.224126,-0.040422,0.427899,0.360384,142.432816,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120347,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
84,12:03:59,11/24/2020,auto g+f+bcode ,Niko,,b42-34.4,,,0.091063,2.923316,0.088312,2.144544,0.970565,0.909668,3.390219,2.419654,8.933946,9.532025,33.295712,0.441786,PSF-00177_20201124120359,0,0,0,128.155228,296.043274,0.567106,0.5,0.8,71.938904,22.94,21.5,29.88,26.08,101.82,156.9,152.8,2.6,317,4.04,11:54:50,11/24/2020,-0.03,0,0.002,-9999,0.792,1.195,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.417136,2.412998,1.642918,0.92065,0.224709,-0.04578,0.428154,0.380327,128.155228,0.000507,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120359,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
85,12:04:41,11/24/2020,auto g+f+bcode ,Niko,,b42-24.2,,,0.030862,2.919841,0.030539,0.983987,1.028612,1.000613,4.224349,3.195737,9.828312,10.103328,41.492786,0.441786,PSF-00177_20201124120441,0,0,0,131.218674,300.796143,0.563762,0.5,0.8,62.197334,24.55,23.88,29.71,29.85,101.81,156.5,151.6,3.1,276,4.039,11:54:50,11/24/2020,-0.03,0,0.001,-9999,0.423,0.364,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.420922,2.415525,1.63925,0.91741,0.226245,0.001758,0.429588,0.344777,131.218674,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120441,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
86,12:04:50,11/24/2020,auto g+f+bcode ,Niko,,b42-24.2,,,0.034881,2.921282,0.034469,1.088944,1.06469,1.033749,4.198075,3.133385,10.153155,10.457051,41.232182,0.441786,PSF-00177_20201124120450,0,0,0,129.348999,299.481873,0.568091,0.5,0.8,62.068134,25.45,24.71,29.69,29.74,101.82,156.6,153.2,2.2,273,4.038,11:54:50,11/24/2020,-0.03,0,-0.002,-9999,0.913,1.75,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422207,2.416901,1.640768,0.921638,0.226444,0.0007,0.430222,0.342479,129.348999,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120450,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
87,12:05:48,11/24/2020,auto g+f+bcode ,Niko,,TXNM0821.8,,,0.047886,2.922455,0.047114,1.454627,1.137562,1.0963,4.198651,3.061089,10.767752,11.173029,41.238747,0.441786,PSF-00177_20201124120548,0,0,0,110.460518,239.323853,0.538448,0.5,0.8,55.549389,27.29,26.3,29.62,29.75,101.81,156.8,155.5,0.8,258,4.038,12:05:17,11/24/2020,-0.04,0.001,0,-9999,-0.117,-0.315,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424685,2.419737,1.642007,0.927397,0.227044,0.001552,0.434197,0.329376,110.460518,0.000483,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124120548,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
