ID,Genotype,Species,Treatment,Order within block,m`Pot (kg),Dry weight of soil (kg),m`H2O (kg),10/23 Pre Watering Weight (kg),10/23 Water added for 80%SW,10/26 Pre Watering Weight,10/26 Water added for 80%SW,mpot @ 80% SW,10/28 pre water weight,10/28 Water added for 80%SW,mpot @ 80% SW,10/30 pre water weight,10/30 Water added for 80%SW,88,11/2 pre water weight,11/2 Water added for 80%SW,mpot @ 80% SW,11/2 post water weight,11/4 pre water,11/4 Water added,mpot target weight (80% for control and 50% for treatment),11/4 post water,11/6 pre water,11/6 water added,mpot target,11/6 post water,11/9 pre water,11/9 water added,mpot target,11/9 post water,11/11 pre water weight,11/11 water added,11/11 target weights,11/11 post water weight,11/13 pre water weight,11/13 water added,11/13 target weight,11/13 post water weight,11/15 control drained weight,11/16 pre water weight,11/16 water added,11/16 target weight,11/16 post water weight,11/18 pre water weight,11/18 water added,11/18 target weight,11/18 post water,11/20 pre water weight,11/20 water added,11/20 target weight,11/20 post water weight,11/23 pre water weight,11/23 water added,11/23 target weight,11/23 post water weight,11/25 pre water weight,11/25 water added,11/25 target weight,11/25 post water weight,11/27 pre water weight,11/27 water added,11/27 target weight,11/27 post water weight,11/30 pre water weight,11/30 water added,11/30 target weight,11/30 post water weight,12/2 pre water weight,12/2 water added,12/2 target weight,12/2 post water weight,12/4 pre water weight,12/4 water added,12/4 target weight,12/4 post water weight,12/7 pre water weight,12/7 water added,12/7 target weight,12/7 corrected target weights 90/20,12/9 pre water weight,12/9 water added,12/9 target weight,12/9 corrected target weights 90/20,12/9 post water weight,12/9 rewater Pre water weight,12/9 rewater water needed,12/9 Treatment rewater to 30%,12/9 rewater post water weight,12/11 pre-water weight,12/11 water added,12/11 target weights,12/11 post-water weight,12/11 Pre-Dawn Bench 1 Pot Weights,midday pot weights,12/13 pre-water weight,12/13 water added,12/13 target weight,12/13 post-water weight,Notes,12/14 pre-water weight,12/14 water added,12/14 target weight,12/14 post water weight,12/15 midday weight,12/15 Pre water weight,12/15 target weight,12/15 post water weight,12/16 pre-water weight,12/16 water added,12/16 target weight,12/16 post-water weight,12/16 Pre Dawn Pot Weights,12/16 midday weight,12/17 Pre Dawn Pot Weights,12/17 pre water weight,12/17 target weight,12/17 post water weight,12/18 Pre Dawn Pot Weights,12/18 Mid Day weight,,,
9035.2,9035,berlandieri,Drought,54,7.296,4.329738162,2.714261838,5.9265,0.826647632,6.361,0.392147632,6.753147632,6.21,0.543147632,6.753147632,6.29,0.463147632,6.753147632,6.102,,Dont Water Today,,5.86,0.078869081,5.938869081,5.941,5.66,0.278869081,5.938869081,5.93,5.51,0.428869081,5.938869081,5.93,5.73,-0.062557103,5.667442897,,5.53,-0.133983287,5.396016713,,,5.29,0.106016713,5.396016713,5.41,5.25,0.146016713,5.396016713,5.39,5.18,0.216016713,5.396016713,5.41,5.146,0.250016713,5.396016713,5.4005,5.21,0.186016713,5.396016713,5.4,5.217,0.179016713,5.396016713,5.4155,5.16,0.236016713,5.396016713,5.4,5.2,0.196016713,5.396016713,5.2,5.09,0.034590529,5.124590529,5.14,4.98,4.91291922,4.91291922,5.124590529,4.98,-0.06708078,4.91291922,5.124590529,4.98,4.93,0.416016713,5.396016713,5.39,5.29,0.106016713,5.396016713,5.39,,,,5.396016713,5.396016713,,,4.878,0.518016713,5.396016713,5.4,5.38,,,,,,,,,,,,,,,,,,
T52.1,T52,aestivalis,Drought,55,6.99,4.141649025,2.596350975,5.958,0.512729805,6.2325,0.238229805,6.470729805,6.05,0.420729805,6.470729805,6.1,0.370729805,6.470729805,5.9565,,Dont Water Today,,5.706,-0.014175487,5.691824513,5.706,5.43,0.261824513,5.691824513,5.59,5.25,0.441824513,5.691824513,5.69,5.44,-0.007810585,5.432189415,,5.16,0.012554318,5.172554318,,,4.81,0.362554318,5.172554318,5.17,,5.172554318,5.172554318,,5.07,0.102554318,5.172554318,5.17,4.8355,0.337054318,5.172554318,5.225,4.96,0.212554318,5.172554318,5.18,4.9025,0.270054318,5.172554318,5.202,4.84,0.332554318,5.172554318,5.17,4.9,0.272554318,5.172554318,4.9,4.7,0.21291922,4.91291922,4.91,4.58,5.048499536,5.048499536,4.91291922,4.8,0.248499536,5.048499536,4.91291922,5.07,4.96,0.102554318,5.172554318,5.32,5.13,0.042554318,5.172554318,5.17,,,,5.172554318,5.172554318,,,,5.172554318,5.172554318,,5.12,,,,,,,,,,,,,,,,,,
b40-14.9,b40-14,arizonica,Control,1,6.99,4.141649025,2.596350975,5.402,1.068729805,5.83,0.640729805,6.470729805,5.68,0.790729805,6.470729805,5.71,0.760729805,6.470729805,5.3925,1.078229805,6.470729805,6.5175,5.8,0.670729805,6.470729805,6.47,5.65,0.820729805,6.470729805,6.47,5.32,1.183229805,6.503229805,6.5,5.6,0.870729805,6.470729805,6.65,5.64,0.830729805,6.470729805,6.47,7.0165,,6.470729805,6.470729805,,,6.730364903,6.730364903,,6.15,0.580364903,6.730364903,6.73,5.65,1.080364903,6.730364903,6.73,5.94,0.790364903,6.730364903,6.76,5.27225,1.490614903,6.762864903,6.8125,6.06,0.702864903,6.762864903,6.76,6.38,0.382864903,6.762864903,6.76,6.02,0.742864903,6.762864903,6.77,6.12,6.466922934,6.466922934,6.503229805,5.93,0.536922934,6.466922934,6.503229805,6.47,,0.292864903,6.762864903,,6.38,0.382864903,6.762864903,6.79,,,,6.762864903,6.762864903,,Added 1000 ml,6.4725,0.290364903,6.762864903,6.76,,5.76,6.762864903,6.76,,,,,6.6195,6.1785,,,,,,,,,
Vru42.8,Vru42,rupestris,Control,2,7.186,4.26212442,2.67187558,5.6635,0.988124884,6.05,0.601624884,6.651624884,5.96,0.691624884,6.651624884,6.07,0.581624884,6.651624884,5.795,0.856624884,6.651624884,6.742,6.2,0.451624884,6.651624884,6.65,6.07,0.581624884,6.651624884,6.65,5.57,1.081624884,6.651624884,6.65,5.99,0.661624884,6.651624884,6.65,5.91,0.741624884,6.651624884,6.65,7.3605,,6.651624884,6.651624884,,,6.918812442,6.918812442,,6.29,0.628812442,6.918812442,6.91,5.41,1.508812442,6.918812442,6.92,6.14,0.778812442,6.918812442,6.93,5.8825,1.036312442,6.918812442,6.941,6.58,0.338812442,6.918812442,6.91,6.83,0.088812442,6.918812442,6.91,6.43,0.488812442,6.918812442,6.91,6.33,6.478460539,6.478460539,6.651624884,6.22,0.258460539,6.478460539,6.651624884,6.47,,0.448812442,6.918812442,,6.46,0.458812442,6.918812442,6.91,,,,6.918812442,6.918812442,,Added 1000 ml,6.5935,0.325312442,6.918812442,6.9635,,5.88,6.918812442,6.91,,,,,6.7965,,,,,,,,,,
ANU65.1,ANU65,arizonica,Drought,3,6.716,3.973229341,2.490770659,5.182,1.035845868,5.5,0.717845868,6.217845868,5.49,0.727845868,6.217845868,5.57,0.647845868,6.217845868,5.2885,,Dont Water Today,,4.97,0.50061467,5.47061467,5.47,4.99,0.48061467,5.47061467,5.47,4.81,0.66061467,5.47061467,5.47,4.97,0.251537605,5.221537605,5.22,4.83,0.142460539,4.972460539,,,4.65,0.322460539,4.972460539,4.98,4.74,0.232460539,4.972460539,4.98,4.67,0.302460539,4.972460539,4.97,4.61,0.362460539,4.972460539,4.97,4.73,0.242460539,4.972460539,4.98,4.702,0.270460539,4.972460539,4.993,4.63,0.342460539,4.972460539,4.97,4.72,0.252460539,4.972460539,4.72,4.62,0.103383473,4.723383473,4.75,4.55,4.634841226,4.634841226,4.723383473,4.54,0.094841226,4.634841226,4.723383473,4.63,4.6,0.342460539,4.972460539,4.98,4.75,0.222460539,4.972460539,4.97,,,,4.972460539,4.972460539,,,4.645,0.327460539,4.972460539,4.924,,,4.972460539,,,,,,4.6775,,,,,,,,,,
ANU65.10,ANU65,arizonica,Control,4,6.728,3.980605385,2.495394615,5.4465,0.782421077,5.72,0.508921077,6.228921077,5.67,0.558921077,6.228921077,5.75,0.478921077,6.228921077,5.504,0.724921077,6.228921077,6.2615,5.81,0.418921077,6.228921077,6.22,5.73,0.498921077,6.228921077,6.31,5.35,0.878921077,6.228921077,6.22,5.59,0.638921077,6.228921077,6.23,5.47,0.758921077,6.228921077,6.22,6.7455,,6.228921077,6.228921077,,5.61,0.868460539,6.478460539,6.47,5.2,1.278460539,6.478460539,6.48,4.85,1.628460539,6.478460539,6.47,5.47,1.008460539,6.478460539,6.47,5.3435,1.134960539,6.478460539,6.49,5.69,0.788460539,6.478460539,6.48,6.1,0.378460539,6.478460539,6.47,5.7,0.778460539,6.478460539,6.48,5.81,6.655370474,6.655370474,6.228921077,5.74,0.915370474,6.655370474,6.228921077,6.65,,-0.171539461,6.478460539,,6.32,0.158460539,6.478460539,6.47,,,,6.478460539,6.478460539,,Added 1000 ml,6.1295,0.348960539,6.478460539,6.4975,,5.41,6.478460539,6.47,,,,,6.3285,,,,,,,,,,
1149.2,1149,treleasei,Drought,5,6.588,3.894551532,2.441448468,4.999,1.100710306,5.43,0.669710306,6.099710306,5.25,0.849710306,6.099710306,5.35,0.749710306,6.099710306,4.978,,Dont Water Today,,4.67,0.697275766,5.367275766,5.36,4.81,0.557275766,5.367275766,5.36,4.57,0.797275766,5.367275766,5.36,4.85,0.273130919,5.123130919,5.12,4.67,0.208986072,4.878986072,,,4.42,0.458986072,4.878986072,4.89,4.56,0.318986072,4.878986072,4.88,4.46,0.418986072,4.878986072,4.87,4.39,0.488986072,4.878986072,4.87,4.58,0.298986072,4.878986072,4.88,4.531,0.347986072,4.878986072,4.9345,4.47,0.408986072,4.878986072,4.88,4.59,0.288986072,4.878986072,4.59,4.42,0.214841226,4.634841226,4.63,4.35,5.239418756,5.239418756,4.634841226,4.77,0.469418756,5.239418756,4.634841226,5.24,5.11,-0.361013928,4.878986072,5.11,4.89,-0.011013928,4.878986072,4.89,,,,4.878986072,4.878986072,,,4.568,0.310986072,4.878986072,4.883,,,4.878986072,,,,,,4.5445,,,,,,,,,,
b42-34.10,b42-34,cinerea,Control,6,6.912,4.093704735,2.566295265,5.5885,0.810240947,5.91,0.488740947,6.398740947,5.87,0.528740947,6.398740947,5.81,0.588740947,6.398740947,5.52,0.878740947,6.398740947,6.419,5.91,0.488740947,6.398740947,6.39,5.83,0.568740947,6.398740947,6.39,5.5,0.898740947,6.398740947,6.39,5.86,0.538740947,6.398740947,6.39,5.81,0.588740947,6.398740947,6.39,7.0735,,6.398740947,6.398740947,,,6.655370474,6.655370474,,6.47,0.185370474,6.655370474,6.65,6.23,0.425370474,6.655370474,6.99,5.39,1.265370474,6.655370474,6.66,5.815,0.840370474,6.655370474,6.711,6.41,0.245370474,6.655370474,6.65,6.63,0.025370474,6.655370474,6.65,6.25,0.405370474,6.655370474,6.65,6.23,6.857278552,6.857278552,6.398740947,6.26,0.597278552,6.857278552,6.398740947,6.86,,-0.204629526,6.655370474,,6.74,-0.084629526,6.655370474,6.74,,,,6.655370474,6.655370474,,Added 1000 ml,6.5125,0.142870474,6.655370474,6.505,,5.7,6.655370474,6.65,,,,,6.5325,,,,,,,,,,
9025.9,9025,cinerea,Control,7,7.462,4.431773445,2.778226555,6.56,0.346354689,6.68,0.226354689,6.906354689,6.64,0.266354689,6.906354689,6.65,0.256354689,6.906354689,6.554,0.352354689,6.906354689,6.941,6.69,0.216354689,6.906354689,6.9,6.68,0.226354689,6.906354689,6.9,6.44,0.466354689,6.906354689,6.9,6.62,0.286354689,6.906354689,6.9,6.61,0.296354689,6.906354689,6.91,7.431,,6.906354689,6.906354689,,7.02,0.164177344,7.184177344,7.18,6.65,0.534177344,7.184177344,7.18,6.99,0.194177344,7.184177344,7.18,6.71,0.474177344,7.184177344,7.18,6.4695,0.714677344,7.184177344,7.212,4.89,2.294177344,7.184177344,7.21,7.13,0.054177344,7.184177344,7.18,6.95,0.234177344,7.184177344,7.18,6.74,6.834203343,6.834203343,6.906354689,6.6,0.234203343,6.834203343,6.906354689,6.83,,0.354177344,7.184177344,,7.15,0.034177344,7.184177344,7.18,,,,7.184177344,7.184177344,,Added 600 ml,6.9405,0.243677344,7.184177344,7.258,,6.2,7.184177344,7.19,,,,,7.0955,,,,,,,,,,
V57-96.4,V57-96,vulpina,Drought,8,7.122,4.222785515,2.647214485,5.715,0.877557103,6.09,0.502557103,6.592557103,6,0.592557103,6.592557103,6.05,0.542557103,6.592557103,5.786,,Dont Water Today,,5.44,0.358392758,5.798392758,5.8,5.4,0.398392758,5.798392758,5.79,5.11,0.688392758,5.798392758,5.8,5.34,0.193671309,5.533671309,5.53,5.14,0.128949861,5.268949861,,,4.84,0.428949861,5.268949861,5.27,4.9,0.368949861,5.268949861,5.26,4.85,0.418949861,5.268949861,5.26,4.75,0.518949861,5.268949861,5.26,4.96,0.308949861,5.268949861,5.26,4.887,0.381949861,5.268949861,5.313,4.81,0.458949861,5.268949861,5.27,4.95,0.318949861,5.268949861,4.95,4.76,0.244228412,5.004228412,5,5.28,4.720616527,4.720616527,5.004228412,4.95,-0.229383473,4.720616527,5.004228412,4.95,4.9,0.318949861,5.268949861,5.27,5.08,0.188949861,5.268949861,5.26,,,,5.268949861,5.268949861,,,4.9215,0.347449861,5.268949861,5.265,,,5.268949861,,,,,,4.983,4.918,,,,,,,,,
255189.01.5,255189.01,riparia,Drought,9,7.098,4.208033426,2.637966574,5.7085,0.861906685,6.22,0.350406685,6.570406685,5.96,0.610406685,6.570406685,6.09,0.480406685,6.570406685,6.447,,Dont Water Today,,6.2,-0.420983287,5.779016713,6.2,6.39,-0.610983287,5.779016713,6.39,5.61,0.169016713,5.779016713,5.77,5.38,0.135220056,5.515220056,5.51,5.14,0.111423398,5.251423398,,,4.89,0.361423398,5.251423398,5.25,4.97,0.281423398,5.251423398,5.25,4.87,0.381423398,5.251423398,5.25,4.81,0.441423398,5.251423398,5.26,5.01,0.241423398,5.251423398,5.26,4.932,0.319423398,5.251423398,5.286,4.83,0.421423398,5.251423398,5.25,4.97,0.281423398,5.251423398,4.97,4.82,0.167626741,4.987626741,4.99,4.77,4.926050604,4.926050604,4.987626741,4.76,0.166050604,4.926050604,4.987626741,4.92,4.86,0.331423398,5.251423398,5.25,5.03,0.221423398,5.251423398,5.26,,,,5.251423398,5.251423398,,,4.9495,0.301923398,5.251423398,5.26,,,5.251423398,,,,,,4.984,,,,,,,,,,
9018.4,9018,acerifolia,Drought,10,6.712,3.970770659,2.489229341,5.1545,1.059654132,5.27,0.944154132,6.214154132,5.46,0.754154132,6.214154132,5.65,0.564154132,6.214154132,5.338,,Dont Water Today,,5,0.46738533,5.46738533,5.46,5.06,0.40738533,5.46738533,5.46,4.819,0.64838533,5.46738533,5.46,5.03,0.188462396,5.218462396,5.21,4.82,0.149539462,4.969539462,,,4.6,0.369539462,4.969539462,4.99,,4.969539462,4.969539462,,4.58,0.389539462,4.969539462,,4.59,0.379539462,4.969539462,4.96,4.74,0.229539462,4.969539462,4.97,4.6625,0.307039462,4.969539462,5.071,4.62,0.349539462,4.969539462,4.96,4.71,0.259539462,4.969539462,4.71,4.56,0.160616527,4.720616527,4.73,4.5,5.023597029,5.023597029,4.720616527,4.74,0.283597029,5.023597029,4.720616527,5.03,5.01,-0.060460538,4.969539462,5.01,4.86,0.109539462,4.969539462,4.97,,,,4.969539462,4.969539462,,,4.73,0.239539462,4.969539462,4.96,,,4.969539462,,,,,,4.711,4.6555,,,,,,,,,
9035.8,9035,berlandieri,Control,11,6.962,4.124438254,2.585561746,5.798,0.646887651,6.05,0.394887651,6.444887651,5.92,0.524887651,6.444887651,6.02,0.424887651,6.444887651,5.915,0.529887651,6.444887651,6.456,6.12,0.324887651,6.444887651,6.44,6.1,0.344887651,6.444887651,6.44,5.8315,0.613387651,6.444887651,6.44,6.02,0.424887651,6.444887651,6.44,6.03,0.414887651,6.444887651,6.44,7.1255,,6.444887651,6.444887651,,5.02,1.683443825,6.703443825,6.71,5.68,1.023443825,6.703443825,6.76,5.63,1.073443825,6.703443825,6.7,6.17,0.533443825,6.703443825,6.72,5.8615,0.841943825,6.703443825,6.7655,6.34,0.363443825,6.703443825,6.7,6.61,0.093443825,6.703443825,6.71,6.25,0.453443825,6.703443825,6.7,6.29,6.751517177,6.751517177,6.477387651,6.35,0.401517177,6.751517177,6.477387651,6.75,,-0.014056175,6.735943825,,6.72,0.015943825,6.735943825,6.73,,,,6.735943825,6.735943825,,Added 1000 ml,6.421,0.314943825,6.735943825,6.7425,,5.73,6.735943825,6.73,,,,,6.6785,,,,,,,,,,
SC2.4,SC2,girdiana,Drought,12,7.15,4.239996286,2.658003714,5.639,0.979399257,6.06,0.558399257,6.618399257,5.89,0.728399257,6.618399257,5.95,0.668399257,6.618399257,5.7375,,Dont Water Today,,5.41,0.410998143,5.820998143,5.82,5.44,0.380998143,5.820998143,5.82,5.23,0.590998143,5.820998143,5.82,5.4,0.155197772,5.555197772,5.55,5.21,0.0793974,5.2893974,,,4.99,0.2993974,5.2893974,5.28,,5.2893974,5.2893974,,5.53,-0.2406026,5.2893974,5.53,5.03,0.2593974,5.2893974,5.28,5.09,0.1993974,5.2893974,5.28,5.0015,0.2878974,5.2893974,5.3015,4.92,0.3693974,5.2893974,5.29,5.03,0.2593974,5.2893974,5.03,4.9,0.123597029,5.023597029,5.05,4.84,5.19376416,5.19376416,5.023597029,4.97,0.22376416,5.19376416,5.023597029,5.19,5.13,0.0993974,5.2893974,5.33,5.18,0.1093974,5.2893974,5.31,,,,5.2893974,5.2893974,,,5.044,0.2453974,5.2893974,5.3165,,,5.2893974,,,,,,5.026,,,,,,,,,,
V37-96.7,V37-96,labrusca,Control,13,7.012,4.155171774,2.604828226,5.6465,0.844534355,5.97,0.521034355,6.491034355,5.77,0.721034355,6.491034355,6.04,0.451034355,6.491034355,5.94,0.551034355,6.491034355,6.5055,6.2,0.291034355,6.491034355,6.49,6.2,0.291034355,6.491034355,6.49,5.958,0.533034355,6.491034355,6.5,6.15,0.341034355,6.491034355,6.49,6.17,0.321034355,6.491034355,6.49,6.9645,,6.491034355,6.491034355,,6.58,0.171517177,6.751517177,6.79,6.33,0.421517177,6.751517177,6.75,6.08,0.671517177,6.751517177,6.98,6.46,0.291517177,6.751517177,6.8,6.3175,0.434017177,6.751517177,6.784,,6.751517177,6.751517177,,,6.751517177,6.751517177,,,6.751517177,6.751517177,,,6.649601671,6.649601671,6.491034355,,6.649601671,6.649601671,6.491034355,,,6.751517177,6.751517177,,,6.751517177,6.751517177,,,,,6.751517177,6.751517177,,Added 600 ml,,6.751517177,6.751517177,,,,6.751517177,,,,,,,,,,,,,,,,
CC12.6,CC12,californica,Control,14,7.396,4.3912052,2.7527948,6.2045,0.64094104,6.42,0.42544104,6.84544104,6.34,0.50544104,6.84544104,6.32,0.52544104,6.84544104,6.085,0.76044104,6.84544104,6.891,6.39,0.45544104,6.84544104,6.85,6.26,0.58544104,6.84544104,6.84,5.81,1.03544104,6.84544104,6.85,6.18,0.66544104,6.84544104,6.84,6.11,0.73544104,6.84544104,6.84,7.2395,,6.84544104,6.84544104,,6.13,0.99072052,7.12072052,7.13,5.84,1.28072052,7.12072052,7.12,5.52,1.60072052,7.12072052,7.12,6.08,1.04072052,7.12072052,7.15,5.962,1.15872052,7.12072052,7.1805,6.39,0.73072052,7.12072052,7.12,6.87,0.25072052,7.12072052,7.12,6.25,0.87072052,7.12072052,7.13,6.28,6.888045497,6.888045497,6.84544104,6.21,0.678045497,6.888045497,6.84544104,6.88,,0.24072052,7.12072052,,6.55,0.57072052,7.12072052,7.12,,,6.0285,1.09222052,7.12072052,7.1815,,6.82,0.30072052,7.12072052,7.12,,5.99,7.12072052,7.12,,,,,7.059,7.766,,,,,,,,,
b42-24.5,b42-24,peninsularis,Drought,15,6.906,4.090016713,2.563983287,5.4625,0.930703343,MISSING,#VALUE!,6.393203343,6.02,0.373203343,6.393203343,5.75,0.643203343,6.393203343,5.3515,,Dont Water Today,,5.0745,0.549508357,5.624008357,5.641,5.15,0.474008357,5.624008357,5.62,4.89,0.734008357,5.624008357,5.62,5.17,0.197610028,5.367610028,5.36,4.92,0.191211699,5.111211699,,,4.58,0.531211699,5.111211699,5.11,4.76,0.351211699,5.111211699,5.11,4.64,0.471211699,5.111211699,5.11,4.54,0.571211699,5.111211699,5.11,4.73,0.381211699,5.111211699,5.11,4.6665,0.444711699,5.111211699,5.126,4.57,0.541211699,5.111211699,5.11,4.72,0.391211699,5.111211699,4.72,4.53,0.324813371,4.854813371,4.85,4.49,4.925370474,4.925370474,4.854813371,4.61,0.315370474,4.925370474,4.854813371,4.92,4.83,0.191211699,5.111211699,5.19,4.9,0.211211699,5.111211699,5.11,,,,5.111211699,5.111211699,,,4.66,0.451211699,5.111211699,5.12,,,5.111211699,,,,,,4.758,4.6785,,,,,,,,,
2214.4.1,2214.4,bloodworthiana,Drought,16,7.154,4.242454968,2.659545032,6.251,0.371090994,MISSING,#VALUE!,6.622090994,6.13,0.492090994,6.622090994,6.36,0.262090994,6.622090994,6.119,,Dont Water Today,,5.894,-0.069772516,5.824227484,5.894,5.64,0.184227484,5.824227484,5.82,5.43,0.394227484,5.824227484,5.84,5.58,-0.021727019,5.558272981,5.58,5.39,-0.097681523,5.292318477,,,5.2,0.092318477,5.292318477,5.29,5.13,0.162318477,5.292318477,5.3,5.03,0.262318477,5.292318477,5.29,4.96,0.332318477,5.292318477,5.29,5.11,0.182318477,5.292318477,5.3,5.043,0.249318477,5.292318477,5.305,4.94,0.352318477,5.292318477,5.29,5.07,0.222318477,5.292318477,5.07,4.9,0.126363974,5.026363974,5.02,4.78,5.0401987,5.0401987,5.026363974,4.84,0.2001987,5.0401987,5.026363974,5.04,4.98,0.252318477,5.292318477,5.33,5.18,0.112318477,5.292318477,5.3,,,,5.292318477,5.292318477,,,5.01,0.282318477,5.292318477,5.3,,,5.292318477,,,,,,5.0435,4.9735,,,,,,,,,
Haines2.5,Hanes2,shuttleworthii,Drought,17,7.008,4.152713092,2.603286908,5.6985,0.788842618,,6.487342618,6.487342618,5.5,0.987342618,6.487342618,5.95,0.537342618,6.487342618,5.5625,,Dont Water Today,,5.19,0.516356546,5.706356546,5.7,5.23,0.476356546,5.706356546,5.7,4.88,0.826356546,5.706356546,5.71,5.17,0.276027855,5.446027855,5.45,4.95,0.235699164,5.185699164,,,4.63,0.555699164,5.185699164,5.2,4.86,0.325699164,5.185699164,5.18,4.65,0.535699164,5.185699164,5.18,4.57,0.615699164,5.185699164,5.18,4.79,0.395699164,5.185699164,5.18,4.7185,0.467199164,5.185699164,5.19,4.64,0.545699164,5.185699164,5.19,4.81,0.375699164,5.185699164,4.81,4.59,0.335370474,4.925370474,4.92,4.51,5.259467502,5.259467502,4.925370474,4.86,0.399467502,5.259467502,4.925370474,5.26,5.15,-0.074300836,5.185699164,5.2,4.94,0.245699164,5.185699164,5.19,,,,5.185699164,5.185699164,,,4.765,0.420699164,5.185699164,5.19,,,5.185699164,,,,,,4.7935,,,,,,,,,,
UT12-075.8,UT12-075,girdiana,Control,18,7.174,4.254748375,2.667251625,5.606,1.034549675,6.02,0.620549675,6.640549675,6.03,0.610549675,6.640549675,6.08,0.560549675,6.640549675,5.8575,0.783049675,6.640549675,6.6455,6.19,0.450549675,6.640549675,6.64,6.19,0.450549675,6.640549675,6.65,5.87,0.770549675,6.640549675,6.66,6.17,0.470549675,6.640549675,6.64,6.16,0.480549675,6.640549675,6.64,7.469,,6.640549675,6.640549675,,6.88,0.027274838,6.907274838,6.91,6.13,0.777274838,6.907274838,6.91,5.76,1.147274838,6.907274838,6.9,6.33,0.577274838,6.907274838,6.93,6.1125,0.794774838,6.907274838,6.9375,6.62,0.287274838,6.907274838,6.9,6.88,0.027274838,6.907274838,6.9,6.58,0.327274838,6.907274838,6.9,6.6,6.609220056,6.609220056,6.640549675,6.51,0.099220056,6.609220056,6.640549675,6.62,,0.287274838,6.907274838,,6.77,0.137274838,6.907274838,6.93,,,,6.907274838,6.907274838,,Added 600 ml,6.49,0.417274838,6.907274838,6.91,,6.11,6.907274838,6.9,,,,,6.794,,,,,,,,,,
b40-14.3,b40-14,arizonica,Drought,19,7.444,4.420709378,2.771290622,5.8765,1.013241876,6.27,0.619741876,6.889741876,6.09,0.799741876,6.889741876,6.14,0.749741876,6.889741876,5.714,,Dont Water Today,,5.4,0.658354689,6.058354689,6,5.5,0.558354689,6.058354689,6.06,5.31,0.748354689,6.058354689,6.05,5.49,0.291225627,5.781225627,5.78,5.31,0.194096565,5.504096565,,,5.12,0.384096565,5.504096565,5.51,,5.504096565,5.504096565,,5.14,0.364096565,5.504096565,5.52,5.14,0.364096565,5.504096565,5.5,5.24,0.264096565,5.504096565,5.51,5.1835,0.320596565,5.504096565,5.5315,5.09,0.414096565,5.504096565,5.5,5.21,0.294096565,5.504096565,5.21,5.1,0.126967502,5.226967502,5.22,5.04,5.101071495,5.101071495,5.259467502,5.01,0.091071495,5.101071495,5.259467502,5.11,5.09,0.426596565,5.536596565,5.55,5.31,0.226596565,5.536596565,5.53,,,,5.536596565,5.536596565,,,5.23,0.306596565,5.536596565,5.53,,,5.536596565,,,,,,5.245,,,,,,,,,,
9018.10,9018,acerifolia,Control,20,6.864,4.064200557,2.547799443,5.4395,0.914940111,5.89,0.464440111,6.354440111,5.82,0.534440111,6.354440111,6.06,0.294440111,6.354440111,5.529,0.825440111,6.354440111,6.363,5.86,0.494440111,6.354440111,6.35,6.34,0.014440111,6.354440111,6.35,4.93,1.424440111,6.354440111,6.38,5.66,0.694440111,6.354440111,6.35,5.59,0.764440111,6.354440111,6.35,6.9115,,6.354440111,6.354440111,,,6.609220056,6.609220056,,6.09,0.519220056,6.609220056,6.61,5.4,1.209220056,6.609220056,6.6,5.8,0.809220056,6.609220056,6.6,5.3895,1.219720056,6.609220056,6.635,5.97,0.639220056,6.609220056,6.6,6.29,0.319220056,6.609220056,6.6,6.07,0.539220056,6.609220056,6.6,5.99,7.116874652,7.116874652,6.354440111,6.21,0.906874652,7.116874652,6.354440111,7.11,,-0.500779944,6.609220056,,6.79,-0.180779944,6.609220056,6.79,,,,6.609220056,6.609220056,,Added 1000 ml,6.47,0.139220056,6.609220056,6.64,,5.56,6.609220056,6.61,,,,,6.4615,,,,,,,,,,
588155.01.9,588155.01,palmata,Control,21,7.262,4.308839369,2.701160631,6.1165,0.605267874,6.3,0.421767874,6.721767874,6.27,0.451767874,6.721767874,6.34,0.381767874,6.721767874,6.0885,0.633267874,6.721767874,6.7415,6.39,0.331767874,6.721767874,6.72,6.35,0.371767874,6.721767874,6.73,6.01,0.711767874,6.721767874,6.72,6.26,0.461767874,6.721767874,6.72,6.27,0.451767874,6.721767874,6.72,7.2675,,6.721767874,6.721767874,,6.62,0.371883937,6.991883937,6.99,6.12,0.871883937,6.991883937,6.99,5.67,1.321883937,6.991883937,6.99,6.28,0.711883937,6.991883937,6.99,6.062,0.929883937,6.991883937,7.03,6.57,0.421883937,6.991883937,7,6.92,0.071883937,6.991883937,6.99,6.49,0.501883937,6.991883937,6.99,6.6,6.803436397,6.803436397,6.721767874,6.5,0.303436397,6.803436397,6.721767874,6.81,,0.181883937,6.991883937,,7.04,-0.048116063,6.991883937,7.04,,,,6.991883937,6.991883937,,Added 1000 ml,6.79,0.201883937,6.991883937,6.99,,6.07,6.991883937,6.99,,,,,6.88,,,,,,,,,,
