"","ID","Genotype","Treatment","Date","LWP.area","species_geno","SWP.area","PD.area","WPType","WP"
"2155","T52.8","T52","Control","12/11-18",NA,"T52",83.17444444,NA,"SWP",13.4
"2156","T52.8","T52","Control","12/11-18",NA,"T52",83.17444444,NA,"LWP",12
"2157","T52.8","T52","Control","12/11-18",NA,"T52",83.17444444,NA,"PD",6.5
"2158","T52.9","T52","Control","11/9-11",18.81388889,"T52",NA,NA,"SWP",NA
"2159","T52.9","T52","Control","11/9-11",18.81388889,"T52",NA,NA,"LWP",8.5
"2160","T52.9","T52","Control","11/9-11",18.81388889,"T52",NA,NA,"PD",NA
"2161","T52.9","T52","Control","11/16-17",44.748125,"T52",NA,NA,"SWP",NA
"2162","T52.9","T52","Control","11/16-17",44.748125,"T52",NA,NA,"LWP",12.1
"2163","T52.9","T52","Control","11/16-17",44.748125,"T52",NA,NA,"PD",NA
"2164","T52.9","T52","Control","12/01-02",67.72111111,"T52",NA,NA,"SWP",NA
"2165","T52.9","T52","Control","12/01-02",67.72111111,"T52",NA,NA,"LWP",11
"2166","T52.9","T52","Control","12/01-02",67.72111111,"T52",NA,NA,"PD",NA
"2167","T52.9","T52","Control","12/11-18",64.38451389,"T52",53.82173611,49.63534722,"SWP",11.4
"2168","T52.9","T52","Control","12/11-18",64.38451389,"T52",53.82173611,49.63534722,"LWP",11
"2169","T52.9","T52","Control","12/11-18",64.38451389,"T52",53.82173611,49.63534722,"PD",7.7
"2170","TX6704.1","TX6704","Drought","11/9-11",13.63305556,"TX6704",NA,NA,"SWP",NA
"2171","TX6704.1","TX6704","Drought","11/9-11",13.63305556,"TX6704",NA,NA,"LWP",9.6
"2172","TX6704.1","TX6704","Drought","11/9-11",13.63305556,"TX6704",NA,NA,"PD",NA
"2173","TX6704.1","TX6704","Drought","11/16-17",49.36618056,"TX6704",NA,NA,"SWP",NA
"2174","TX6704.1","TX6704","Drought","11/16-17",49.36618056,"TX6704",NA,NA,"LWP",11.8
"2175","TX6704.1","TX6704","Drought","11/16-17",49.36618056,"TX6704",NA,NA,"PD",NA
"2176","TX6704.1","TX6704","Drought","12/01-02",46.72256944,"TX6704",NA,NA,"SWP",NA
"2177","TX6704.1","TX6704","Drought","12/01-02",46.72256944,"TX6704",NA,NA,"LWP",13.6
"2178","TX6704.1","TX6704","Drought","12/01-02",46.72256944,"TX6704",NA,NA,"PD",NA
"2179","TX6704.10","TX6704","Control","11/9-11",13.91138889,"TX6704",NA,NA,"SWP",NA
"2180","TX6704.10","TX6704","Control","11/9-11",13.91138889,"TX6704",NA,NA,"LWP",9.3
"2181","TX6704.10","TX6704","Control","11/9-11",13.91138889,"TX6704",NA,NA,"PD",NA
"2182","TX6704.10","TX6704","Control","11/16-17",38.82569444,"TX6704",NA,NA,"SWP",NA
"2183","TX6704.10","TX6704","Control","11/16-17",38.82569444,"TX6704",NA,NA,"LWP",7.8
"2184","TX6704.10","TX6704","Control","11/16-17",38.82569444,"TX6704",NA,NA,"PD",NA
"2185","TX6704.10","TX6704","Control","12/01-02",62.58076389,"TX6704",NA,NA,"SWP",NA
"2186","TX6704.10","TX6704","Control","12/01-02",62.58076389,"TX6704",NA,NA,"LWP",11.5
"2187","TX6704.10","TX6704","Control","12/01-02",62.58076389,"TX6704",NA,NA,"PD",NA
"2188","TX6704.10","TX6704","Control","12/11-18",56.88291667,"TX6704",49.89222222,82.38465278,"SWP",12.1
"2189","TX6704.10","TX6704","Control","12/11-18",56.88291667,"TX6704",49.89222222,82.38465278,"LWP",10
"2190","TX6704.10","TX6704","Control","12/11-18",56.88291667,"TX6704",49.89222222,82.38465278,"PD",6.3
"2191","TX6704.2","TX6704","Drought","11/9-11",18.59138889,"TX6704",NA,NA,"SWP",NA
"2192","TX6704.2","TX6704","Drought","11/9-11",18.59138889,"TX6704",NA,NA,"LWP",13.1
"2193","TX6704.2","TX6704","Drought","11/9-11",18.59138889,"TX6704",NA,NA,"PD",NA
"2194","TX6704.2","TX6704","Drought","11/16-17",64.49118056,"TX6704",NA,NA,"SWP",NA
"2195","TX6704.2","TX6704","Drought","11/16-17",64.49118056,"TX6704",NA,NA,"LWP",12.5
"2196","TX6704.2","TX6704","Drought","11/16-17",64.49118056,"TX6704",NA,NA,"PD",NA
"2197","TX6704.3","TX6704","Drought","11/01",39.73583333,"TX6704",NA,NA,"SWP",NA
"2198","TX6704.3","TX6704","Drought","11/01",39.73583333,"TX6704",NA,NA,"LWP",12.1
"2199","TX6704.3","TX6704","Drought","11/01",39.73583333,"TX6704",NA,NA,"PD",NA
"2200","TX6704.3","TX6704","Drought","11/16-17",37.74486111,"TX6704",NA,NA,"SWP",NA
"2201","TX6704.3","TX6704","Drought","11/16-17",37.74486111,"TX6704",NA,NA,"LWP",13
"2202","TX6704.3","TX6704","Drought","11/16-17",37.74486111,"TX6704",NA,NA,"PD",NA
"2203","TX6704.4","TX6704","Drought","11/9-11",10.85833333,"TX6704",NA,NA,"SWP",NA
"2204","TX6704.4","TX6704","Drought","11/9-11",10.85833333,"TX6704",NA,NA,"LWP",9.8
"2205","TX6704.4","TX6704","Drought","11/9-11",10.85833333,"TX6704",NA,NA,"PD",NA
"2206","TX6704.4","TX6704","Drought","11/16-17",32.87965278,"TX6704",NA,NA,"SWP",NA
"2207","TX6704.4","TX6704","Drought","11/16-17",32.87965278,"TX6704",NA,NA,"LWP",12.2
"2208","TX6704.4","TX6704","Drought","11/16-17",32.87965278,"TX6704",NA,NA,"PD",NA
"2209","TX6704.5","TX6704","Drought","11/01",58.43055556,"TX6704",NA,NA,"SWP",NA
"2210","TX6704.5","TX6704","Drought","11/01",58.43055556,"TX6704",NA,NA,"LWP",14.6
"2211","TX6704.5","TX6704","Drought","11/01",58.43055556,"TX6704",NA,NA,"PD",NA
"2212","TX6704.5","TX6704","Drought","11/16-17",56.18305556,"TX6704",NA,NA,"SWP",NA
"2213","TX6704.5","TX6704","Drought","11/16-17",56.18305556,"TX6704",NA,NA,"LWP",10.5
"2214","TX6704.5","TX6704","Drought","11/16-17",56.18305556,"TX6704",NA,NA,"PD",NA
"2215","TX6704.5","TX6704","Drought","12/01-02",48.12027778,"TX6704",NA,NA,"SWP",NA
"2216","TX6704.5","TX6704","Drought","12/01-02",48.12027778,"TX6704",NA,NA,"LWP",14.9
"2217","TX6704.5","TX6704","Drought","12/01-02",48.12027778,"TX6704",NA,NA,"PD",NA
"2218","TX6704.6","TX6704","Control","11/9-11",23.57916667,"TX6704",NA,NA,"SWP",NA
"2219","TX6704.6","TX6704","Control","11/9-11",23.57916667,"TX6704",NA,NA,"LWP",7.8
"2220","TX6704.6","TX6704","Control","11/9-11",23.57916667,"TX6704",NA,NA,"PD",NA
"2221","TX6704.6","TX6704","Control","11/16-17",64.27555556,"TX6704",NA,NA,"SWP",NA
"2222","TX6704.6","TX6704","Control","11/16-17",64.27555556,"TX6704",NA,NA,"LWP",11.1
"2223","TX6704.6","TX6704","Control","11/16-17",64.27555556,"TX6704",NA,NA,"PD",NA
"2224","TX6704.6","TX6704","Control","12/01-02",38.91840278,"TX6704",NA,NA,"SWP",NA
"2225","TX6704.6","TX6704","Control","12/01-02",38.91840278,"TX6704",NA,NA,"LWP",13.2
"2226","TX6704.6","TX6704","Control","12/01-02",38.91840278,"TX6704",NA,NA,"PD",NA
"2227","TX6704.6","TX6704","Control","12/11-18",NA,"TX6704",41.38715278,47.91965278,"SWP",9.9
"2228","TX6704.6","TX6704","Control","12/11-18",NA,"TX6704",41.38715278,47.91965278,"LWP",10.9
"2229","TX6704.6","TX6704","Control","12/11-18",NA,"TX6704",41.38715278,47.91965278,"PD",4.9
"2230","TX6704.7","TX6704","Control","11/9-11",19.93055556,"TX6704",NA,NA,"SWP",NA
"2231","TX6704.7","TX6704","Control","11/9-11",19.93055556,"TX6704",NA,NA,"LWP",11.9
"2232","TX6704.7","TX6704","Control","11/9-11",19.93055556,"TX6704",NA,NA,"PD",NA
"2233","TX6704.7","TX6704","Control","11/16-17",62.55465278,"TX6704",NA,NA,"SWP",NA
"2234","TX6704.7","TX6704","Control","11/16-17",62.55465278,"TX6704",NA,NA,"LWP",9.7
"2235","TX6704.7","TX6704","Control","11/16-17",62.55465278,"TX6704",NA,NA,"PD",NA
"2236","TX6704.8","TX6704","Control","11/01",55.34555556,"TX6704",NA,NA,"SWP",NA
"2237","TX6704.8","TX6704","Control","11/01",55.34555556,"TX6704",NA,NA,"LWP",11.4
"2238","TX6704.8","TX6704","Control","11/01",55.34555556,"TX6704",NA,NA,"PD",NA
"2239","TX6704.8","TX6704","Control","11/16-17",61.55027778,"TX6704",NA,NA,"SWP",NA
"2240","TX6704.8","TX6704","Control","11/16-17",61.55027778,"TX6704",NA,NA,"LWP",12.4
"2241","TX6704.8","TX6704","Control","11/16-17",61.55027778,"TX6704",NA,NA,"PD",NA
"2242","TX6704.8","TX6704","Control","12/11-18",44.49027778,"TX6704",37.53805556,55.76020833,"SWP",13.3
"2243","TX6704.8","TX6704","Control","12/11-18",44.49027778,"TX6704",37.53805556,55.76020833,"LWP",12.8
"2244","TX6704.8","TX6704","Control","12/11-18",44.49027778,"TX6704",37.53805556,55.76020833,"PD",6.3
"2245","TX6704.9","TX6704","Control","11/01",41.15861111,"TX6704",NA,NA,"SWP",NA
"2246","TX6704.9","TX6704","Control","11/01",41.15861111,"TX6704",NA,NA,"LWP",12.7
"2247","TX6704.9","TX6704","Control","11/01",41.15861111,"TX6704",NA,NA,"PD",NA
"2248","TX6704.9","TX6704","Control","11/16-17",38.47569444,"TX6704",NA,NA,"SWP",NA
"2249","TX6704.9","TX6704","Control","11/16-17",38.47569444,"TX6704",NA,NA,"LWP",13.9
"2250","TX6704.9","TX6704","Control","11/16-17",38.47569444,"TX6704",NA,NA,"PD",NA
"2251","TX6704.9","TX6704","Control","12/11-18",NA,"TX6704",62.92631944,37.29958333,"SWP",9.1
"2252","TX6704.9","TX6704","Control","12/11-18",NA,"TX6704",62.92631944,37.29958333,"LWP",11.5
"2253","TX6704.9","TX6704","Control","12/11-18",NA,"TX6704",62.92631944,37.29958333,"PD",8.7
"2254","TX6704.9","TX6704","Control","12/11-18",28.77736111,"TX6704",62.92631944,37.29958333,"SWP",9.1
"2255","TX6704.9","TX6704","Control","12/11-18",28.77736111,"TX6704",62.92631944,37.29958333,"LWP",11.5
"2256","TX6704.9","TX6704","Control","12/11-18",28.77736111,"TX6704",62.92631944,37.29958333,"PD",8.7
"2257","TXNM0821.1","TXNM0821","Drought","11/9-11",27.77111111,"TXNM0821",NA,NA,"SWP",NA
"2258","TXNM0821.1","TXNM0821","Drought","11/9-11",27.77111111,"TXNM0821",NA,NA,"LWP",9
"2259","TXNM0821.1","TXNM0821","Drought","11/9-11",27.77111111,"TXNM0821",NA,NA,"PD",NA
"2260","TXNM0821.1","TXNM0821","Drought","11/16-17",68.95027778,"TXNM0821",NA,NA,"SWP",NA
"2261","TXNM0821.1","TXNM0821","Drought","11/16-17",68.95027778,"TXNM0821",NA,NA,"LWP",7.9
"2262","TXNM0821.1","TXNM0821","Drought","11/16-17",68.95027778,"TXNM0821",NA,NA,"PD",NA
"2263","TXNM0821.1","TXNM0821","Drought","12/01-02",80.65229167,"TXNM0821",NA,NA,"SWP",NA
"2264","TXNM0821.1","TXNM0821","Drought","12/01-02",80.65229167,"TXNM0821",NA,NA,"LWP",11.5
"2265","TXNM0821.1","TXNM0821","Drought","12/01-02",80.65229167,"TXNM0821",NA,NA,"PD",NA
"2266","TXNM0821.1","TXNM0821","Drought","12/11-18",NA,"TXNM0821",71.24854167,79.66354167,"SWP",10.2
"2267","TXNM0821.1","TXNM0821","Drought","12/11-18",NA,"TXNM0821",71.24854167,79.66354167,"LWP",11
"2268","TXNM0821.1","TXNM0821","Drought","12/11-18",NA,"TXNM0821",71.24854167,79.66354167,"PD",6.3
"2269","TXNM0821.10","TXNM0821","Control","11/9-11",22.07805556,"TXNM0821",NA,NA,"SWP",NA
"2270","TXNM0821.10","TXNM0821","Control","11/9-11",22.07805556,"TXNM0821",NA,NA,"LWP",10.4
"2271","TXNM0821.10","TXNM0821","Control","11/9-11",22.07805556,"TXNM0821",NA,NA,"PD",NA
"2272","TXNM0821.10","TXNM0821","Control","12/01-02",108.2430556,"TXNM0821",NA,NA,"SWP",NA
"2273","TXNM0821.10","TXNM0821","Control","12/01-02",108.2430556,"TXNM0821",NA,NA,"LWP",12.3
"2274","TXNM0821.10","TXNM0821","Control","12/01-02",108.2430556,"TXNM0821",NA,NA,"PD",NA
"2275","TXNM0821.10","TXNM0821","Control","12/11-18",122.4475,"TXNM0821",NA,97.70715278,"SWP",7.3
"2276","TXNM0821.10","TXNM0821","Control","12/11-18",122.4475,"TXNM0821",NA,97.70715278,"LWP",10.2
"2277","TXNM0821.10","TXNM0821","Control","12/11-18",122.4475,"TXNM0821",NA,97.70715278,"PD",4.9
"2278","TXNM0821.2","TXNM0821","Drought","11/01",95.31805556,"TXNM0821",NA,NA,"SWP",NA
"2279","TXNM0821.2","TXNM0821","Drought","11/01",95.31805556,"TXNM0821",NA,NA,"LWP",11.6
"2280","TXNM0821.2","TXNM0821","Drought","11/01",95.31805556,"TXNM0821",NA,NA,"PD",NA
"2281","TXNM0821.2","TXNM0821","Drought","11/16-17",81.04034722,"TXNM0821",NA,NA,"SWP",NA
"2282","TXNM0821.2","TXNM0821","Drought","11/16-17",81.04034722,"TXNM0821",NA,NA,"LWP",8.2
"2283","TXNM0821.2","TXNM0821","Drought","11/16-17",81.04034722,"TXNM0821",NA,NA,"PD",NA
"2284","TXNM0821.2","TXNM0821","Drought","12/01-02",98.75326389,"TXNM0821",NA,NA,"SWP",NA
"2285","TXNM0821.2","TXNM0821","Drought","12/01-02",98.75326389,"TXNM0821",NA,NA,"LWP",11.5
"2286","TXNM0821.2","TXNM0821","Drought","12/01-02",98.75326389,"TXNM0821",NA,NA,"PD",NA
"2287","TXNM0821.2","TXNM0821","Drought","12/11-18",65.27694444,"TXNM0821",54.54930556,65.11416667,"SWP",8.6
"2288","TXNM0821.2","TXNM0821","Drought","12/11-18",65.27694444,"TXNM0821",54.54930556,65.11416667,"LWP",12
"2289","TXNM0821.2","TXNM0821","Drought","12/11-18",65.27694444,"TXNM0821",54.54930556,65.11416667,"PD",8
"2290","TXNM0821.3","TXNM0821","Drought","11/01",53.83472222,"TXNM0821",NA,NA,"SWP",NA
"2291","TXNM0821.3","TXNM0821","Drought","11/01",53.83472222,"TXNM0821",NA,NA,"LWP",9.1
"2292","TXNM0821.3","TXNM0821","Drought","11/01",53.83472222,"TXNM0821",NA,NA,"PD",NA
"2293","TXNM0821.3","TXNM0821","Drought","11/16-17",50.38444444,"TXNM0821",NA,NA,"SWP",NA
"2294","TXNM0821.3","TXNM0821","Drought","11/16-17",50.38444444,"TXNM0821",NA,NA,"LWP",10
"2295","TXNM0821.3","TXNM0821","Drought","11/16-17",50.38444444,"TXNM0821",NA,NA,"PD",NA
"2296","TXNM0821.3","TXNM0821","Drought","12/01-02",60.51208333,"TXNM0821",NA,NA,"SWP",NA
"2297","TXNM0821.3","TXNM0821","Drought","12/01-02",60.51208333,"TXNM0821",NA,NA,"LWP",13
"2298","TXNM0821.3","TXNM0821","Drought","12/01-02",60.51208333,"TXNM0821",NA,NA,"PD",NA
"2299","TXNM0821.4","TXNM0821","Drought","11/9-11",28.69305556,"TXNM0821",NA,NA,"SWP",NA
"2300","TXNM0821.4","TXNM0821","Drought","11/9-11",28.69305556,"TXNM0821",NA,NA,"LWP",8.6
"2301","TXNM0821.4","TXNM0821","Drought","11/9-11",28.69305556,"TXNM0821",NA,NA,"PD",NA
"2302","TXNM0821.4","TXNM0821","Drought","11/16-17",69.32284722,"TXNM0821",NA,NA,"SWP",NA
"2303","TXNM0821.4","TXNM0821","Drought","11/16-17",69.32284722,"TXNM0821",NA,NA,"LWP",9
"2304","TXNM0821.4","TXNM0821","Drought","11/16-17",69.32284722,"TXNM0821",NA,NA,"PD",NA
"2305","TXNM0821.4","TXNM0821","Drought","12/01-02",88.56618056,"TXNM0821",NA,NA,"SWP",NA
"2306","TXNM0821.4","TXNM0821","Drought","12/01-02",88.56618056,"TXNM0821",NA,NA,"LWP",9.7
"2307","TXNM0821.4","TXNM0821","Drought","12/01-02",88.56618056,"TXNM0821",NA,NA,"PD",NA
"2308","TXNM0821.4","TXNM0821","Drought","12/11-18",NA,"TXNM0821",58.55208333,76.89895833,"SWP",9.9
"2309","TXNM0821.4","TXNM0821","Drought","12/11-18",NA,"TXNM0821",58.55208333,76.89895833,"LWP",9.3
"2310","TXNM0821.4","TXNM0821","Drought","12/11-18",NA,"TXNM0821",58.55208333,76.89895833,"PD",4.1
"2311","TXNM0821.5","TXNM0821","Control","11/9-11",34.87861111,"TXNM0821",NA,NA,"SWP",NA
"2312","TXNM0821.5","TXNM0821","Control","11/9-11",34.87861111,"TXNM0821",NA,NA,"LWP",6.5
"2313","TXNM0821.5","TXNM0821","Control","11/9-11",34.87861111,"TXNM0821",NA,NA,"PD",NA
"2314","TXNM0821.5","TXNM0821","Control","11/16-17",102.4066667,"TXNM0821",NA,NA,"SWP",NA
"2315","TXNM0821.5","TXNM0821","Control","11/16-17",102.4066667,"TXNM0821",NA,NA,"LWP",9
"2316","TXNM0821.5","TXNM0821","Control","11/16-17",102.4066667,"TXNM0821",NA,NA,"PD",NA
"2317","TXNM0821.5","TXNM0821","Control","12/01-02",NA,"TXNM0821",NA,NA,"SWP",NA
"2318","TXNM0821.5","TXNM0821","Control","12/01-02",NA,"TXNM0821",NA,NA,"LWP",11.6
"2319","TXNM0821.5","TXNM0821","Control","12/01-02",NA,"TXNM0821",NA,NA,"PD",NA
"2320","TXNM0821.5","TXNM0821","Control","12/11-18",NA,"TXNM0821",61.21638889,NA,"SWP",8.8
"2321","TXNM0821.5","TXNM0821","Control","12/11-18",NA,"TXNM0821",61.21638889,NA,"LWP",12
"2322","TXNM0821.5","TXNM0821","Control","12/11-18",NA,"TXNM0821",61.21638889,NA,"PD",5
"2323","TXNM0821.6","TXNM0821","Control","11/9-11",21.45138889,"TXNM0821",NA,NA,"SWP",NA
"2324","TXNM0821.6","TXNM0821","Control","11/9-11",21.45138889,"TXNM0821",NA,NA,"LWP",6.5
"2325","TXNM0821.6","TXNM0821","Control","11/9-11",21.45138889,"TXNM0821",NA,NA,"PD",NA
"2326","TXNM0821.6","TXNM0821","Control","11/16-17",55.42680556,"TXNM0821",NA,NA,"SWP",NA
"2327","TXNM0821.6","TXNM0821","Control","11/16-17",55.42680556,"TXNM0821",NA,NA,"LWP",8.9
"2328","TXNM0821.6","TXNM0821","Control","11/16-17",55.42680556,"TXNM0821",NA,NA,"PD",NA
"2329","TXNM0821.6","TXNM0821","Control","12/01-02",94.75618056,"TXNM0821",NA,NA,"SWP",NA
"2330","TXNM0821.6","TXNM0821","Control","12/01-02",94.75618056,"TXNM0821",NA,NA,"LWP",12
"2331","TXNM0821.6","TXNM0821","Control","12/01-02",94.75618056,"TXNM0821",NA,NA,"PD",NA
"2332","TXNM0821.6","TXNM0821","Control","12/11-18",60.43590278,"TXNM0821",86.43868056,110.0665278,"SWP",12
"2333","TXNM0821.6","TXNM0821","Control","12/11-18",60.43590278,"TXNM0821",86.43868056,110.0665278,"LWP",13
"2334","TXNM0821.6","TXNM0821","Control","12/11-18",60.43590278,"TXNM0821",86.43868056,110.0665278,"PD",6.3
"2335","TXNM0821.7","TXNM0821","Control","11/01",64.2225,"TXNM0821",NA,NA,"SWP",NA
"2336","TXNM0821.7","TXNM0821","Control","11/01",64.2225,"TXNM0821",NA,NA,"LWP",10.4
"2337","TXNM0821.7","TXNM0821","Control","11/01",64.2225,"TXNM0821",NA,NA,"PD",NA
"2338","TXNM0821.7","TXNM0821","Control","11/16-17",61.72638889,"TXNM0821",NA,NA,"SWP",NA
"2339","TXNM0821.7","TXNM0821","Control","11/16-17",61.72638889,"TXNM0821",NA,NA,"LWP",8.2
"2340","TXNM0821.7","TXNM0821","Control","11/16-17",61.72638889,"TXNM0821",NA,NA,"PD",NA
"2341","TXNM0821.7","TXNM0821","Control","12/01-02",128.230625,"TXNM0821",NA,NA,"SWP",NA
"2342","TXNM0821.7","TXNM0821","Control","12/01-02",128.230625,"TXNM0821",NA,NA,"LWP",11
"2343","TXNM0821.7","TXNM0821","Control","12/01-02",128.230625,"TXNM0821",NA,NA,"PD",NA
"2344","TXNM0821.7","TXNM0821","Control","12/11-18",98.01569444,"TXNM0821",40.02958333,120.0670833,"SWP",11.1
"2345","TXNM0821.7","TXNM0821","Control","12/11-18",98.01569444,"TXNM0821",40.02958333,120.0670833,"LWP",7.5
"2346","TXNM0821.7","TXNM0821","Control","12/11-18",98.01569444,"TXNM0821",40.02958333,120.0670833,"PD",5.2
"2347","TXNM0821.8","TXNM0821","Drought","11/9-11",30.64,"TXNM0821",NA,NA,"SWP",NA
"2348","TXNM0821.8","TXNM0821","Drought","11/9-11",30.64,"TXNM0821",NA,NA,"LWP",9.5
"2349","TXNM0821.8","TXNM0821","Drought","11/9-11",30.64,"TXNM0821",NA,NA,"PD",NA
"2350","TXNM0821.8","TXNM0821","Drought","11/16-17",88.27076389,"TXNM0821",NA,NA,"SWP",NA
"2351","TXNM0821.8","TXNM0821","Drought","11/16-17",88.27076389,"TXNM0821",NA,NA,"LWP",7.5
"2352","TXNM0821.8","TXNM0821","Drought","11/16-17",88.27076389,"TXNM0821",NA,NA,"PD",NA
"2353","TXNM0821.8","TXNM0821","Drought","12/01-02",54.26430556,"TXNM0821",NA,NA,"SWP",NA
"2354","TXNM0821.8","TXNM0821","Drought","12/01-02",54.26430556,"TXNM0821",NA,NA,"LWP",13.5
"2355","TXNM0821.8","TXNM0821","Drought","12/01-02",54.26430556,"TXNM0821",NA,NA,"PD",NA
"2356","TXNM0821.8","TXNM0821","Drought","12/11-18",NA,"TXNM0821",71.86013889,80.94736111,"SWP",8.4
"2357","TXNM0821.8","TXNM0821","Drought","12/11-18",NA,"TXNM0821",71.86013889,80.94736111,"LWP",10
"2358","TXNM0821.8","TXNM0821","Drought","12/11-18",NA,"TXNM0821",71.86013889,80.94736111,"PD",5.3
"2359","TXNM0821.9","TXNM0821","Control","11/01",105.0425,"TXNM0821",NA,NA,"SWP",NA
"2360","TXNM0821.9","TXNM0821","Control","11/01",105.0425,"TXNM0821",NA,NA,"LWP",10
"2361","TXNM0821.9","TXNM0821","Control","11/01",105.0425,"TXNM0821",NA,NA,"PD",NA
"2362","TXNM0821.9","TXNM0821","Control","11/16-17",96.01854167,"TXNM0821",NA,NA,"SWP",NA
"2363","TXNM0821.9","TXNM0821","Control","11/16-17",96.01854167,"TXNM0821",NA,NA,"LWP",8.4
"2364","TXNM0821.9","TXNM0821","Control","11/16-17",96.01854167,"TXNM0821",NA,NA,"PD",NA
"2365","TXNM0821.9","TXNM0821","Control","12/01-02",73.36569444,"TXNM0821",NA,NA,"SWP",NA
"2366","TXNM0821.9","TXNM0821","Control","12/01-02",73.36569444,"TXNM0821",NA,NA,"LWP",10.5
"2367","TXNM0821.9","TXNM0821","Control","12/01-02",73.36569444,"TXNM0821",NA,NA,"PD",NA
"2368","TXNM0821.9","TXNM0821","Control","12/11-18",73.085625,"TXNM0821",38.71291667,85.65472222,"SWP",6.2
"2369","TXNM0821.9","TXNM0821","Control","12/11-18",73.085625,"TXNM0821",38.71291667,85.65472222,"LWP",11.5
"2370","TXNM0821.9","TXNM0821","Control","12/11-18",73.085625,"TXNM0821",38.71291667,85.65472222,"PD",3.9
"2371","UT12-075.1","UT12-075","Drought","11/01",40.67138889,"UT12-075",NA,NA,"SWP",NA
"2372","UT12-075.1","UT12-075","Drought","11/01",40.67138889,"UT12-075",NA,NA,"LWP",8.7
"2373","UT12-075.1","UT12-075","Drought","11/01",40.67138889,"UT12-075",NA,NA,"PD",NA
"2374","UT12-075.1","UT12-075","Drought","12/01-02",33.11333333,"UT12-075",NA,NA,"SWP",NA
"2375","UT12-075.1","UT12-075","Drought","12/01-02",33.11333333,"UT12-075",NA,NA,"LWP",13.5
"2376","UT12-075.1","UT12-075","Drought","12/01-02",33.11333333,"UT12-075",NA,NA,"PD",NA
"2377","UT12-075.1","UT12-075","Drought","12/11-18",40.44256944,"UT12-075",30.945,44.01638889,"SWP",11.8
"2378","UT12-075.1","UT12-075","Drought","12/11-18",40.44256944,"UT12-075",30.945,44.01638889,"LWP",12
"2379","UT12-075.1","UT12-075","Drought","12/11-18",40.44256944,"UT12-075",30.945,44.01638889,"PD",6.9
"2380","UT12-075.10","UT12-075","Control","11/01",50.03666667,"UT12-075",NA,NA,"SWP",NA
"2381","UT12-075.10","UT12-075","Control","11/01",50.03666667,"UT12-075",NA,NA,"LWP",8.4
"2382","UT12-075.10","UT12-075","Control","11/01",50.03666667,"UT12-075",NA,NA,"PD",NA
"2383","UT12-075.10","UT12-075","Control","11/16-17",54.33819444,"UT12-075",NA,NA,"SWP",NA
"2384","UT12-075.10","UT12-075","Control","11/16-17",54.33819444,"UT12-075",NA,NA,"LWP",7.2
"2385","UT12-075.10","UT12-075","Control","11/16-17",54.33819444,"UT12-075",NA,NA,"PD",NA
"2386","UT12-075.3","UT12-075","Drought","11/01",5.758888889,"UT12-075",NA,NA,"SWP",NA
"2387","UT12-075.3","UT12-075","Drought","11/01",5.758888889,"UT12-075",NA,NA,"LWP",9.9
"2388","UT12-075.3","UT12-075","Drought","11/01",5.758888889,"UT12-075",NA,NA,"PD",NA
"2389","UT12-075.3","UT12-075","Drought","12/01-02",56.19201389,"UT12-075",NA,NA,"SWP",NA
"2390","UT12-075.3","UT12-075","Drought","12/01-02",56.19201389,"UT12-075",NA,NA,"LWP",10.1
"2391","UT12-075.3","UT12-075","Drought","12/01-02",56.19201389,"UT12-075",NA,NA,"PD",NA
"2392","UT12-075.3","UT12-075","Drought","12/11-18",69.83395833,"UT12-075",51.39340278,35.14048611,"SWP",8.5
"2393","UT12-075.3","UT12-075","Drought","12/11-18",69.83395833,"UT12-075",51.39340278,35.14048611,"LWP",8
"2394","UT12-075.3","UT12-075","Drought","12/11-18",69.83395833,"UT12-075",51.39340278,35.14048611,"PD",5.7
"2395","UT12-075.5","UT12-075","Drought","11/9-11",23.12888889,"UT12-075",NA,NA,"SWP",NA
"2396","UT12-075.5","UT12-075","Drought","11/9-11",23.12888889,"UT12-075",NA,NA,"LWP",9.5
"2397","UT12-075.5","UT12-075","Drought","11/9-11",23.12888889,"UT12-075",NA,NA,"PD",NA
"2398","UT12-075.5","UT12-075","Drought","11/16-17",59.33520833,"UT12-075",NA,NA,"SWP",NA
"2399","UT12-075.5","UT12-075","Drought","11/16-17",59.33520833,"UT12-075",NA,NA,"LWP",8.6
"2400","UT12-075.5","UT12-075","Drought","11/16-17",59.33520833,"UT12-075",NA,NA,"PD",NA
"2401","UT12-075.5","UT12-075","Drought","12/01-02",89.27138889,"UT12-075",NA,NA,"SWP",NA
"2402","UT12-075.5","UT12-075","Drought","12/01-02",89.27138889,"UT12-075",NA,NA,"LWP",14.9
"2403","UT12-075.5","UT12-075","Drought","12/01-02",89.27138889,"UT12-075",NA,NA,"PD",NA
"2404","UT12-075.6","UT12-075","Control","11/9-11",23.12527778,"UT12-075",NA,NA,"SWP",NA
"2405","UT12-075.6","UT12-075","Control","11/9-11",23.12527778,"UT12-075",NA,NA,"LWP",10.4
"2406","UT12-075.6","UT12-075","Control","11/9-11",23.12527778,"UT12-075",NA,NA,"PD",NA
"2407","UT12-075.6","UT12-075","Control","11/16-17",43.65486111,"UT12-075",NA,NA,"SWP",NA
"2408","UT12-075.6","UT12-075","Control","11/16-17",43.65486111,"UT12-075",NA,NA,"LWP",11.4
