,m`Pot (kg),Dry weight of soil (kg),m`H2O (kg),10/23 Pre Watering Weight (kg),10/23 SWC,10/26 Pre Watering Weight,10/26 SWC,mpot @ 80% SW,10/28 pre water weight,10/28 SWC,mpot @ 80% SW_1,10/30 pre water weight,10/30 SWC,mpot @ 80% SW_2,11/2 pre water weight,11/2 SWC,mpot @ 80% SW_3,11/4 pre water,11/4 SWC,mpot target weight (80% for control and 50% for treatment),11/6 pre water,11/6 SWC,mpot target,11/9 pre water,11/9 SWC,mpot target_1,11/11 pre water weight,11/11 SWC,11/11 target weights,11/13 pre water weight,11/13 SWC,11/13 target weight,11/16 pre water weight,11/16 SWC,11/16 target weight,11/18 pre water weight,11/18 SWC,11/18 target weight,11/20 pre water weight,11/20 SWC,11/20 target weight,11/23 pre water weight,11/23 SWC,11/23 target weight,11/25 pre water weight,11/25 SWC,11/25 target weight,11/27 pre water weight,11/27 SWC,11/27 target weight,11/30 pre water weight,11/30 SWC,11/30 target weight,12/2 pre water weight,12/2 SWC,12/2 target weight,12/4 pre water weight,12/4 SWC,12/4 target weight,12/7 pre water weight,12/7 SWC,12/7 target weight (corrected post experiment),12/9 pre water weight,12/9 SWC,12/9 Treatment rewater to 30%,12/11 pre-water weight,12/11 SWC,12/11 target weights,12/11 Pre-Dawn Bench 1 Pot Weights,midday pot weights,12/13 pre-water weight,12/13 SWC,12/13 target weight,Notes,12/14 pre-water weight,12/14 SWC,12/14 target weight,12/15 midday weight,12/15 Pre water weight,12/15 SWC,12/15 target weight,12/16 pre-water weight,12/16 SWC,12/16 target weight,12/16 Pre Dawn Pot Weights,12/16 midday weight,12/17 Pre Dawn Pot Weights,12/17 pre water weight,12/17 SWC,12/17 target weight,12/18 Pre Dawn Pot Weights,12/18 Mid Day weight,ID,Genotype,Species,Treatment
198,7.5545,4.488630455,2.813869545,6.366,0.528428703,6.37,0.529850233,7.130166202,6.56,0.597372908,7.130166202,6.64,0.625803509,7.130166202,6.31,0.508527283,7.130166202,5.94,0.38319803,6.268665506,5.88,0.404912,6.147565228,5.54,0.284081949,6.147565228,5.73,0.351604625,5.866178273,5.52,0.276974299,5.584791319,5.25,0.181021023,5.584791319,NA,#VALUE!,5.584791319,5.25,0.181021023,5.584791319,5.24,0.177467198,5.584791319,5.29,0.195236323,5.584791319,5.3185,0.205364725,5.584791319,5.21,0.166805723,5.584791319,5.37,0.223666924,5.584791319,5.21,0.166805723,5.303404364,5.13,0.138375123,5.584791319,5.09,0.124159823,5.584791319,5.41,0.237882224,5.584791319,NA,NA,NA,#VALUE!,5.584791319,NA,5.33,0.209451623,5.584791319,NA,NA,#VALUE!,5.584791319,5.36,0.320113099,5.303404364,NA,NA,5.268,NA,#VALUE!,NA,NA,NA,T48.3,T48,mustangensis,Drought
200,7.1045,4.212028784,2.640471216,5.922,0.49973319,6,0.529273372,6.714845868,6.02,0.536847778,6.714845868,6.26,0.627740645,6.714845868,5.98,0.521698967,6.714845868,5.66,0.407075423,5.90536467,5.58,0.422640932,5.784264392,5.31,0.320386456,5.784264392,5.45,0.373407296,5.52021727,5.27,0.305237645,5.256170149,5.06,0.225706386,5.256170149,NA,#VALUE!,5.256170149,5.17,0.267365617,5.256170149,5.06,0.225706386,5.256170149,5.1,0.240855197,5.256170149,5.1215,0.248997683,5.256170149,5.05,0.221919183,5.256170149,5.11,0.2446424,5.256170149,5.03,0.214344778,4.992123027,4.96,0.187834358,5.256170149,4.92,0.172685547,5.256170149,5.1,0.240855197,5.256170149,NA,NA,NA,#VALUE!,5.256170149,NA,5.11,0.2446424,5.256170149,NA,NA,#VALUE!,5.256170149,5.12,0.348429603,4.992123027,NA,NA,5.118,NA,#VALUE!,NA,NA,NA,T52.5,T52,aestivalis,Drought
201,6.847,4.053751161,2.541248839,6.038,0.627175388,5.88,0.565001233,6.477190344,6.06,0.635832549,6.477190344,6.15,0.671248207,6.477190344,6.02,0.620092257,6.477190344,5.78,0.532473853,5.697475859,5.58,0.501426236,5.57637558,5.23,0.363698677,5.57637558,5.28,0.383374042,5.322250696,5.11,0.316477799,5.068125813,4.84,0.210230825,5.068125813,4.85,0.214165898,5.068125813,4.78,0.186620386,5.068125813,4.71,0.159074874,5.068125813,4.79,0.190555459,5.068125813,4.793,0.191735981,5.068125813,4.71,0.159074874,5.068125813,4.82,0.202360678,5.068125813,4.66,0.139399508,4.814000929,4.57,0.10398385,5.068125813,4.52,0.084308485,5.068125813,4.85,0.214165898,5.068125813,NA,NA,NA,#VALUE!,5.068125813,NA,4.75,0.174815166,5.068125813,NA,NA,#VALUE!,5.068125813,4.82,0.302360678,4.814000929,NA,NA,4.7815,NA,#VALUE!,NA,NA,NA,255189.01.4,255189.01,riparia,Drought
203,5.9885,3.526056639,2.210443361,5.458,0.697372879,5.22,0.589702171,5.684851439,5.29,0.621370026,5.684851439,5.36,0.653037882,5.684851439,5.23,0.594226151,5.684851439,4.98,0.488971173,5.004378598,4.8,0.462325061,4.883278319,4.55,0.349225579,4.883278319,4.62,0.380893434,4.662233983,4.45,0.303985785,4.441189647,4.22,0.199934262,4.441189647,4.26,0.218030179,4.441189647,4.2,0.190886303,4.441189647,4.14,0.163742427,4.441189647,4.18,0.181838344,4.441189647,4.2035,0.192469696,4.441189647,4.13,0.159218448,4.441189647,4.25,0.2135062,4.441189647,4.11,0.150170489,4.220145311,4.03,0.113978655,4.441189647,4.24,0.20898222,4.441189647,4.25,0.2135062,4.441189647,NA,NA,NA,#VALUE!,4.441189647,NA,4.17,0.177314365,4.441189647,NA,NA,#VALUE!,4.441189647,4.24,0.30898222,4.220145311,NA,NA,4.1665,NA,#VALUE!,NA,NA,NA,TXNM0821.1,TXNM0821,riparia,Drought
204,6.67,3.944954503,2.473045497,5.576,0.501650854,5.63,0.523486279,6.313831012,5.74,0.567965849,6.313831012,5.86,0.616489016,6.313831012,5.68,0.543704266,6.313831012,5.34,0.413233489,5.55457753,5.23,0.417721994,5.433477252,4.94,0.300457674,5.433477252,5.05,0.344937244,5.186172702,4.89,0.280239687,4.938868152,4.63,0.175106159,4.938868152,4.7,0.203411339,4.938868152,4.63,0.175106159,4.938868152,4.58,0.154888172,4.938868152,4.64,0.179149756,4.938868152,4.6565,0.185821691,4.938868152,4.54,0.138713783,4.938868152,4.69,0.199367742,4.938868152,4.53,0.134670186,4.691563603,4.47,0.110408602,4.938868152,4.42,0.090190616,4.938868152,4.76,0.227672923,4.938868152,NA,NA,NA,#VALUE!,4.938868152,NA,4.62,0.171062561,4.938868152,NA,NA,#VALUE!,4.938868152,4.69,0.299367742,4.691563603,NA,NA,4.622,4.58,0.254888172,4.691563603,4.74,4.65,9035.3,9035,berlandieri,Drought
206,6.801,4.025476323,2.523523677,5.946,0.606328199,5.83,0.560360728,6.434735376,5.94,0.603950571,6.434735376,6.01,0.631689562,6.434735376,5.67,0.496957321,6.434735376,5.33,0.369096358,5.66033844,5.3,0.405196783,5.539238162,5.01,0.290278107,5.539238162,5.16,0.349718802,5.286885794,4.97,0.274427256,5.034533426,4.71,0.171396718,5.034533426,NA,#VALUE!,5.034533426,4.72,0.175359431,5.034533426,4.85,0.2268747,5.034533426,4.78,0.199135709,5.034533426,4.77,0.195172996,5.034533426,4.67,0.155545867,5.034533426,4.79,0.203098422,5.034533426,4.64,0.143657727,4.782181059,4.56,0.111956024,5.034533426,4.51,0.092142459,5.034533426,4.86,0.230837413,5.034533426,NA,NA,NA,#VALUE!,5.034533426,NA,4.7,0.167434005,5.034533426,NA,NA,#VALUE!,5.034533426,4.8,0.307061135,4.782181059,NA,NA,4.7325,4.68,0.259508579,4.782181059,4.8,4.72,b42-34.4,b42-34,cinerea,Drought
207,7.0025,4.149332405,2.601167595,5.952,0.542920605,5.92,0.530618437,6.620706592,6.09,0.595973703,6.620706592,6.1,0.599818131,6.620706592,5.75,0.465263171,6.620706592,5.39,0.333529957,5.823016481,5.46,0.406997072,5.701916202,5.16,0.29166425,5.701916202,5.33,0.357019516,5.441799443,5.11,0.272442113,5.181682683,4.82,0.160953718,5.181682683,4.94,0.207086847,5.181682683,4.86,0.176331428,5.181682683,4.81,0.157109291,5.181682683,4.85,0.172487,5.181682683,4.8535,0.17383255,5.181682683,4.74,0.130198299,5.181682683,4.88,0.184020282,5.181682683,4.7,0.114820589,4.921565924,4.66,0.099442879,5.181682683,4.86,0.176331428,5.181682683,5.56,0.445441346,5.181682683,NA,NA,NA,#VALUE!,5.181682683,NA,5.14,0.283975395,5.181682683,NA,NA,#VALUE!,5.181682683,4.92,0.299397992,4.921565924,NA,NA,4.83,NA,#VALUE!,NA,NA,NA,b42-24.2,b42-24,peninsularis,Drought
208,6.6005,3.902234912,2.446265088,5.618,0.541774881,5.57,0.522153132,6.249687094,5.71,0.579383233,6.249687094,5.76,0.599822555,6.249687094,5.51,0.497625945,6.249687094,5.15,0.357551115,5.498467734,5.15,0.407055267,5.377367456,4.83,0.276243606,5.377367456,5,0.345737301,5.132740947,4.79,0.259892148,4.888114438,4.43,0.112729029,4.888114438,NA,#VALUE!,4.888114438,4.46,0.124992622,4.888114438,4.45,0.120904758,4.888114438,4.52,0.149519809,4.888114438,4.565,0.167915199,4.888114438,4.43,0.112729029,4.888114438,4.61,0.186310589,4.888114438,4.4,0.100465436,4.643487929,4.33,0.071850385,4.888114438,4.36,0.084113978,4.888114438,4.57,0.169959131,4.888114438,NA,NA,NA,#VALUE!,4.888114438,NA,4.55,0.161783402,4.888114438,NA,NA,#VALUE!,4.888114438,4.61,0.286310589,4.643487929,NA,NA,4.5365,NA,#VALUE!,NA,NA,NA,TXNM0821.8,TXNM0821,riparia,Drought
211,6.7845,4.015334262,2.517165738,5.872,0.582490697,5.84,0.569777987,6.419506964,5.98,0.625396096,6.419506964,6.08,0.665123318,6.419506964,5.94,0.609505208,6.419506964,5.69,0.517075789,5.64701741,5.49,0.485731122,5.525917131,5.32,0.418194846,5.525917131,5.24,0.386413069,5.274200557,5.07,0.318876793,5.022483983,4.8,0.211613296,5.022483983,4.82,0.21955874,5.022483983,4.74,0.187776963,5.022483983,4.66,0.155995186,5.022483983,4.75,0.191749685,5.022483983,4.746,0.190160597,5.022483983,4.64,0.148049742,5.022483983,NA,#VALUE!,5.022483983,NA,#VALUE!,4.77076741,NA,#VALUE!,5.022483983,NA,#VALUE!,5.022483983,NA,#VALUE!,5.022483983,NA,NA,NA,#VALUE!,5.022483983,NA,NA,#VALUE!,5.022483983,NA,NA,#VALUE!,5.022483983,NA,#VALUE!,4.77076741,NA,NA,NA,NA,#VALUE!,NA,NA,NA,V37-96.4,V37-96,labrusca,Drought
214,6.754,3.996586815,2.505413185,6.1,0.683708813,5.92,0.611864376,6.391357474,6.054,0.665348568,6.391357474,5.95,0.623838448,6.391357474,5.9,0.60388166,6.391357474,5.67,0.519001382,5.622393686,5.52,0.50746647,5.501293408,5.25,0.399699814,5.501293408,5.31,0.42364796,5.250752089,5.17,0.367768953,5.000210771,5,0.299915874,5.000210771,4.92,0.267985013,5.000210771,4.86,0.244036867,5.000210771,4.81,0.224080079,5.000210771,4.82,0.228071437,5.000210771,4.832,0.232861066,5.000210771,4.72,0.18815786,5.000210771,4.82,0.228071437,5.000210771,4.69,0.176183788,4.749669452,4.58,0.132278854,5.000210771,4.7,0.180175145,5.000210771,4.89,0.25601094,5.000210771,NA,NA,NA,#VALUE!,5.000210771,NA,4.77,0.208114649,5.000210771,NA,NA,#VALUE!,5.000210771,4.77,0.308114649,4.749669452,NA,NA,4.7105,NA,#VALUE!,NA,NA,NA,2214.4.2,2214.4,bloodworthiana,Drought
217,6.6225,3.91575766,2.45474234,5.572,0.515655842,5.55,0.506693598,6.269991643,5.74,0.584094797,6.269991643,5.77,0.596316039,6.269991643,5.56,0.510767346,6.269991643,5.22,0.379323746,5.516229109,5.19,0.416435698,5.39512883,4.89,0.294223279,5.39512883,5.05,0.359403236,5.149654596,4.85,0.27792829,4.904180362,4.62,0.184232102,4.904180362,4.68,0.208674585,4.904180362,4.62,0.184232102,4.904180362,4.56,0.159789618,4.904180362,4.6,0.176084607,4.904180362,4.618,0.183417352,4.904180362,4.51,0.139420881,4.904180362,4.64,0.192379596,4.904180362,4.5,0.135347134,4.658706128,4.45,0.114978397,4.904180362,4.68,0.208674585,4.904180362,4.7,0.21682208,4.904180362,NA,NA,NA,#VALUE!,4.904180362,NA,4.55,0.15571587,4.904180362,NA,NA,#VALUE!,4.904180362,4.61,0.280158354,4.658706128,NA,NA,4.553,NA,#VALUE!,NA,NA,NA,ANU65.4,ANU65,arizonica,Drought
221,6.642,3.927743733,2.462256267,6.018,0.690349002,5.66,0.5449539,6.287988858,5.87,0.630241529,6.287988858,5.85,0.622118898,6.287988858,5.55,0.500279427,6.287988858,5.29,0.401727473,5.531972145,5.26,0.438726172,5.410871866,5,0.333131965,5.410871866,5.11,0.377806437,5.16464624,4.95,0.312825386,4.918420613,4.76,0.235660388,4.918420613,4.77,0.239721704,4.918420613,4.75,0.231599072,4.918420613,4.67,0.199108547,4.918420613,4.73,0.223476441,4.918420613,4.7455,0.22977148,4.918420613,4.7,0.211292494,4.918420613,4.74,0.227537757,4.918420613,4.65,0.190985916,4.672194986,4.6,0.170679337,4.918420613,4.61,0.174740653,4.918420613,4.76,0.235660388,4.918420613,NA,NA,NA,#VALUE!,4.918420613,NA,4.77,0.239721704,4.918420613,NA,NA,#VALUE!,4.918420613,4.8,0.351905651,4.672194986,NA,NA,NA,4.73,0.323555631,4.672,4.73,4.71,9031.3,9031,berlandieri,Drought
226,6.37,3.760553389,2.357446611,6.038,0.800445062,5.72,0.665553354,6.036950789,5.75,0.678278987,6.036950789,5.702,0.657917975,6.036950789,5.51,0.576473925,6.036950789,5.34,0.51171735,5.312376973,5.21,0.507942197,5.191276695,5,0.418862767,5.191276695,5.01,0.423104645,4.955532033,4.9,0.376443991,4.719787372,4.77,0.321299582,4.719787372,4.71,0.295848317,4.719787372,4.66,0.274638929,4.719787372,4.57,0.23646203,4.719787372,4.58,0.240703908,4.719787372,4.602,0.250036038,4.719787372,4.55,0.227978275,4.719787372,4.58,0.240703908,4.719787372,4.51,0.211010764,4.484042711,4.45,0.185559499,4.719787372,4.66,0.274638929,4.719787372,4.61,0.25342954,4.719787372,NA,NA,NA,#VALUE!,4.719787372,NA,4.55,0.227978275,4.719787372,NA,NA,#VALUE!,4.719787372,4.57,0.33646203,4.484042711,NA,NA,NA,4.53,0.31949452,4.484042711,4.51,4.48,C56-94.4,C56-94,rotundifolia var. munsoniana,Drought
227,6.47325,3.824018106,2.397231894,5.942,0.720640246,5.78,0.653062303,6.132243733,5.87,0.690605605,6.132243733,5.888,0.698114265,6.132243733,5.76,0.644719347,6.132243733,5.69,0.622752275,5.395734332,5.65,0.656583077,5.274634053,5.57,0.623211254,5.274634053,NA,#VALUE!,5.034910864,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.555464485,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,#VALUE!,4.795187674,NA,NA,NA,#VALUE!,4.795187674,NA,NA,#VALUE!,4.795187674,NA,NA,#VALUE!,4.795187674,NA,#VALUE!,4.555464485,NA,NA,NA,NA,#VALUE!,4.555464485,NA,NA,UT12-075.4,UT12-075,girdiana,Drought
228,6.825,4.040228412,2.532771588,6.4,0.777540101,6.05,0.639351564,6.456885794,6.112,0.663830676,6.456885794,6.139,0.674490935,6.456885794,5.97,0.607765613,6.456885794,5.81,0.551439899,5.679714485,5.69,0.551874316,5.558614206,5.49,0.472909438,5.558614206,5.41,0.441323487,5.305337047,5.32,0.405789291,5.052059889,5.18,0.350513876,5.052059889,5.12,0.326824413,5.052059889,5.07,0.307083193,5.052059889,4.94,0.255756023,5.052059889,4.93,0.251807779,5.052059889,4.948,0.258914618,5.052059889,4.87,0.228118315,5.052059889,4.9,0.239963047,5.052059889,4.83,0.21232534,4.79878273,4.76,0.184687632,5.052059889,4.77,0.188635876,5.052059889,4.86,0.224170071,5.052059889,NA,NA,NA,#VALUE!,5.052059889,NA,4.88,0.232066559,5.052059889,NA,NA,#VALUE!,5.052059889,4.92,0.347859535,4.79878273,NA,NA,NA,4.885,0.334040681,4.79878273,5.3,5.23,V57-96.1,V57-96,vulpina,Drought
232,6.9765,4.133350975,2.591149025,6.556,0.784288705,6.19,0.643038628,6.596710306,6.22,0.654616503,6.596710306,6.119,0.615637657,6.596710306,5.98,0.561993502,6.596710306,5.79,0.495358906,5.802025766,5.65,0.488064952,5.680925488,5.42,0.399301242,5.680925488,5.46,0.414738409,5.421810585,5.32,0.360708325,5.162695683,5.15,0.295100366,5.162695683,5.08,0.268085323,5.162695683,5.05,0.256507448,5.162695683,4.95,0.217914531,5.162695683,4.98,0.229492406,5.162695683,5.0115,0.241649175,5.162695683,4.97,0.225633114,5.162695683,4.99,0.233351698,5.162695683,4.9,0.198618073,4.90358078,4.83,0.17160303,5.162695683,4.84,0.175462322,5.162695683,5,0.23721099,5.162695683,NA,NA,NA,#VALUE!,5.162695683,NA,4.97,0.225633114,5.162695683,NA,NA,#VALUE!,5.162695683,5,0.33721099,4.90358078,NA,NA,NA,4.94,0.314055239,4.90358078,4.93,4.9,TX6704.4,TX6704,monticola,Drought
235,6.505,3.843533891,2.409466109,5.808,0.65326754,5.52,0.533738986,6.16154689,5.708,0.61176457,6.16154689,5.598,0.566111302,6.16154689,5.47,0.512987501,6.16154689,5.24,0.424727215,5.421367224,5.2,0.45838624,5.300266945,5.01,0.379530596,5.300266945,5.06,0.400282082,5.059320334,4.93,0.34632822,4.818373723,4.83,0.30482525,4.818373723,4.79,0.288224062,4.818373723,4.78,0.284073765,4.818373723,4.72,0.259171983,4.818373723,4.73,0.26332228,4.818373723,4.7505,0.271830389,4.818373723,4.74,0.267472577,4.818373723,4.73,0.26332228,4.818373723,4.69,0.246721092,4.577427112,4.66,0.234270201,4.818373723,4.7,0.250871389,4.818373723,4.73,0.26332228,4.818373723,NA,NA,NA,#VALUE!,4.818373723,NA,4.72,0.259171983,4.818373723,NA,NA,#VALUE!,4.818373723,4.74,0.367472577,4.577427112,NA,NA,NA,4.7,0.350871389,4.577427112,4.71,4.69,Haines2.3,Hanes2,shuttleworthii,Drought
236,6.3945,3.775612813,2.366887187,5.828,0.702165733,5.45,0.542462304,6.059562674,5.678,0.638791356,6.059562674,5.542,0.581331921,6.059562674,5.39,0.517112553,6.059562674,5.15,0.423039558,5.332156685,5.18,0.486878797,5.211056407,5.01,0.415054504,5.211056407,4.94,0.385479795,4.974367688,4.79,0.322105418,4.737678969,4.63,0.254506083,4.737678969,NA,#VALUE!,4.737678969,4.6,0.241831208,4.737678969,4.55,0.220706416,4.737678969,4.58,0.233381291,4.737678969,6.612,1.091892846,4.737678969,4.61,0.246056166,4.737678969,4.6,0.241831208,4.737678969,4.53,0.212256498,4.500990251,4.47,0.186906748,4.737678969,4.52,0.20803154,4.737678969,4.63,0.254506083,4.737678969,NA,NA,NA,#VALUE!,4.737678969,NA,4.58,0.233381291,4.737678969,NA,NA,#VALUE!,4.737678969,4.62,0.350281124,4.500990251,NA,NA,NA,4.54,0.316481457,4.500990251,4.56,4.53,T48.5,T48,mustangensis,Drought
237,6.691,3.957862581,2.481137419,5.92,0.633458387,5.55,0.484333233,6.333212628,5.712,0.549625868,6.333212628,5.56,0.488363642,6.333212628,5.34,0.399694632,6.333212628,5.05,0.289801417,5.571531569,5.18,0.391005114,5.450431291,4.92,0.286214465,5.450431291,5.05,0.338609789,5.202317549,4.92,0.286214465,4.954203807,4.77,0.225758321,4.954203807,4.81,0.24187996,4.954203807,4.8,0.23784955,4.954203807,4.73,0.209636683,4.954203807,4.77,0.225758321,4.954203807,4.796,0.236237386,4.954203807,4.74,0.213667093,4.954203807,4.78,0.229788731,4.954203807,4.71,0.201575864,4.706090065,4.67,0.185454226,4.954203807,4.68,0.189484635,4.954203807,4.94,0.294275284,4.954203807,NA,NA,NA,#VALUE!,4.954203807,NA,4.83,0.249940779,4.954203807,NA,NA,#VALUE!,4.954203807,4.85,0.358001598,4.706090065,NA,NA,NA,5.62,0.668343135,4.706090065,4.79,4.76,1149.4,1149,treleasei,Drought
239,6.337,3.740269267,2.344730733,5.672,0.65734227,5.38,0.532807714,6.006493965,5.512,0.589104157,6.006493965,5.452,0.563514865,6.006493965,5.3,0.498688657,6.006493965,5.04,0.395196959,5.285734912,5.04,0.446844799,5.164634633,4.77,0.331692984,5.164634633,4.86,0.370076922,4.93016156,4.72,0.310368574,4.695688487,4.53,0.229335815,4.695688487,4.55,0.237865579,4.695688487,4.53,0.229335815,4.695688487,4.45,0.195216758,4.695688487,4.5,0.216541169,4.695688487,4.5245,0.22699013,4.695688487,4.47,0.203746522,4.695688487,4.52,0.225070933,4.695688487,4.42,0.182422113,4.461215413,4.37,0.161097702,4.695688487,4.37,0.161097702,4.695688487,4.58,0.250660225,4.695688487,NA,NA,NA,#VALUE!,4.695688487,NA,4.51,0.220806051,4.695688487,NA,NA,#VALUE!,4.695688487,4.55,0.337865579,4.461215413,NA,NA,NA,4.5,0.316541169,4.461215413,4.56,4.51,9035.4,9035,berlandieri,Drought
240,6.6135,3.910225627,2.451274373,5.888,0.647554708,5.61,0.534144311,6.261685237,5.754,0.592889265,6.261685237,5.65,0.550462354,6.261685237,5.49,0.485190183,6.261685237,5.26,0.398435241,5.508963092,5.25,0.443758718,5.387862813,5.02,0.349929972,5.387862813,5.1,0.382566058,5.142735376,4.97,0.329532419,4.897607939,4.83,0.272419269,4.897607939,4.8,0.260180737,4.897607939,4.8,0.260180737,4.897607939,4.73,0.231624162,4.897607939,4.76,0.243862694,4.897607939,4.784,0.25365352,4.897607939,4.74,0.235703673,4.897607939,4.76,0.243862694,4.897607939,4.7,0.21938563,4.652480501,4.65,0.198988077,4.897607939,4.67,0.207147098,4.897607939,4.83,0.272419269,4.897607939,NA,NA,NA,#VALUE!,4.897607939,NA,4.77,0.247942205,4.897607939,NA,NA,#VALUE!,4.897607939,4.79,0.356101227,4.652480501,NA,NA,NA,4.73,0.331624162,4.652480501,4.73,4.7,SC2.2,SC2,girdiana,Drought
241,6.1625,3.633009285,2.277490715,5.966,0.852934588,5.72,0.744920975,5.845441968,4.97,0.41561118,5.845441968,5.524,0.658861349,5.845441968,5.45,0.626369449,5.845441968,5.33,0.581293451,5.144854921,5.25,0.599339749,5.023754643,5.1,0.53347779,5.023754643,5.02,0.498351413,4.796005571,4.95,0.467615832,4.5682565,4.85,0.423707859,4.5682565,4.79,0.397363075,4.5682565,4.75,0.379799886,4.5682565,4.64,0.331501116,4.5682565,4.6,0.313937927,4.5682565,4.59,0.30954713,4.5682565,4.56,0.296374738,4.5682565,4.52,0.278811549,4.5682565,4.49,0.265639158,4.340507428,4.46,0.252466766,4.5682565,4.63,0.327110319,4.5682565,4.59,0.30954713,4.5682565,NA,NA,NA,#VALUE!,4.5682565,NA,4.53,0.283202346,4.5682565,NA,NA,#VALUE!,4.5682565,4.52,0.378811549,4.340507428,NA,NA,NA,4.49,0.365639158,4.340507428,4.49,4.46,Haines.2,Haines,shuttleworthii,Drought
243,6.732,3.983064067,2.496935933,6.454,0.833219545,6.17,0.719480143,6.371052925,6.058,0.674625167,6.371052925,5.97,0.639381972,6.371052925,5.9,0.611347613,6.371052925,5.75,0.558218429,5.604632312,5.64,0.562663989,5.483532033,5.44,0.482565819,5.483532033,5.37,0.454531459,5.23383844,5.28,0.418487282,4.984144847,5.15,0.366423472,4.984144847,NA,#VALUE!,4.984144847,5.07,0.334384203,4.984144847,4.65,0.166178045,4.984144847,4.91,0.270305667,4.984144847,4.929,0.277914993,4.984144847,4.89,0.26229585,4.984144847,4.89,0.26229585,4.984144847,4.85,0.246276216,4.734451254,4.8,0.226251673,4.984144847,4.81,0.230256582,4.984144847,4.88,0.258290941,4.984144847,NA,NA,NA,#VALUE!,4.984144847,NA,4.87,0.254286033,4.984144847,NA,NA,#VALUE!,4.984144847,4.9,0.366300758,4.734451254,NA,NA,NA,4.86,0.350281124,4.734451254,4.86,4.83,V60-96.5,V60-96,vulpina,Drought
247,6.8485,4.054673166,2.541826834,6.262,0.714795634,5.89,0.5684442,6.478574745,6.002,0.612506997,6.478574745,5.944,0.589688763,6.478574745,5.85,0.552707487,6.478574745,5.61,0.465109007,5.698686862,5.52,0.477344411,5.577586583,5.27,0.378989954,5.577586583,5.32,0.398660845,5.3234039,5.17,0.339648171,5.069221216,5,0.272767139,5.069221216,4.93,0.245227891,5.069221216,4.93,0.245227891,5.069221216,4.86,0.217688643,5.069221216,4.89,0.229491178,5.069221216,4.9265,0.243850929,5.069221216,4.87,0.221622821,5.069221216,4.89,0.229491178,5.069221216,4.81,0.198017751,4.815038533,4.76,0.17834686,5.069221216,4.77,0.182281038,5.069221216,4.9,0.233425356,5.069221216,NA,NA,NA,#VALUE!,5.069221216,NA,4.93,0.245227891,5.069221216,NA,NA,#VALUE!,5.069221216,4.93,0.345227891,4.815038533,NA,NA,NA,4.87,0.321622821,4.815038533,4.87,4.85,255189.01.3,255189.01,riparia,Drought
248,6.651,3.933275766,2.465724234,5.776,0.588988867,5.55,0.497332226,6.296295265,5.592,0.514365761,6.296295265,5.518,0.484354295,6.296295265,5.27,0.383775326,6.296295265,4.97,0.269139568,5.539238162,5.14,0.387198301,5.418137883,4.92,0.297975022,5.418137883,5.02,0.338531058,5.17156546,4.92,0.297975023,4.924993036,4.88,0.281752608,4.924993036,4.82,0.257418987,4.924993036,4.81,0.253363383,4.924993036,4.75,0.229029762,4.924993036,4.8,0.24930778,4.924993036,4.8155,0.255593965,4.924993036,4.77,0.237140969,4.924993036,4.78,0.241196573,4.924993036,4.72,0.216862951,4.678420613,4.66,0.19252933,4.924993036,4.67,0.196584933,4.924993036,4.98,0.322308644,4.924993036,NA,NA,NA,#VALUE!,4.924993036,NA,4.87,0.277697005,4.924993036,NA,NA,#VALUE!,4.924993036,5,0.430419851,4.678420613,NA,NA,NA,5.23,0.523698733,4.678420613,5.25,NA,b40-14.4,b40-14,arizonica,Drought
249,6.588,3.894551532,2.441448468,6.156,0.766351771,5.814,0.626270993,6.238150418,5.748,0.59923786,6.238150418,5.754,0.601695418,6.238150418,5.64,0.555001825,6.238150418,5.41,0.467897727,5.488376045,5.33,0.48473211,5.367275766,5.1,0.390525739,5.367275766,5.15,0.411005385,5.123130919,5.02,0.357758306,4.878986072,4.72,0.234880431,4.878986072,4.79,0.263551935,4.878986072,4.74,0.243072289,4.878986072,4.69,0.222592643,4.878986072,4.71,0.230784502,4.878986072,4.7465,0.245734643,4.878986072,4.7,0.226688573,4.878986072,4.72,0.234880431,4.878986072,4.64,0.202112997,4.634841226,4.56,0.169345564,4.878986072,4.57,0.173441493,4.878986072,4.73,0.23897636,4.878986072,NA,NA,NA,#VALUE!,4.878986072,NA,4.71,0.230784502,4.878986072,NA,NA,#VALUE!,4.878986072,4.73,0.33897636,4.634841226,NA,NA,NA,4.74,0.343072289,4.634841226,4.76,4.66,9025.2,9025,cinerea,Drought
