ID,Genotype,Species,Treatment,Order within block,mPot (kg),Dry weight of soil (kg),mH2O (kg),10/23_PWW,10/23_WA,10/23_BB,10/26_PWW,10/26_WA,10/26_TW,10/26_BB,10/28_PWW,10/28_WA,10/28_TW,10/28_BB,10/30_PWW,10/30_WA,10/30_TW,10/30_BB,11/02_PWW,11/02_WA,11/02_TW,11/02_POWW,11/02_BB,11/04_PWW,11/04_WA,11/04_TW,11/04_POWW,11/04_BB,11/06_PWW,11/06_WA,11/06_TW,11/06_POWW,11/06_BB,11/09_PWW,11/09_WA,11/09_TW,11/09_POWW,11/09_BB,11/11_PWW,11/11_WA,11/11_TW,11/11_POWW,11/11_BB,11/13_PWW,11/13_WA,11/13_TW,11/13_POWW,11/13_BB,11/15_cntrl.drained.wt,11/15_BB,11/16_PWW,11/16_WA,11/16_TW,11/16_POWW,11/16_BB,11/18_PWW,11/18_WA,11/18_TW,11/18_POWW,11/18_BB,11/20_PWW,11/20_WA,11/20_TW,11/20_POWW,11/20_BB,11/23_PWW,11/23_WA,11/23_TW,11/23_POWW,11/23_BB,11/25_PWW,11/25_WA,11/25_TW,11/25_POWW,11/25_BB,11/27_PWW,11/27_WA,11/27_TW,11/27_POWW,11/27_BB,11/30_PWW,11/30_WA,11/30_TW,11/30_POWW,11/30_BB,12/02_PWW,12/02_WA,12/02_TW,12/02_POWW,12/02_BB,12/04_PWW,12/04_WA,12/04_TW,12/04_POWW,12/04_BB,12/07_PWW,12/07_WA,12/07_POWW,12/07_TW,12/07_BB,12/09_PWW,12/09_WA,12/09_TW,12/09_POWW,12/09_BB,12/11_PWW,12/11_WA,12/11_TW,12/11_POWW,12/11_PD.WT,12/11_BB,12/11_midday.WT,12/13_PWW,12/13_WA,12/13_BB,12/13_TW,12/13_POWW,12/13_POWW.NOTES,12/14_PWW,12/14_BB,12/14_WA,12/14_TW,12/14_POWW,12/15_midday.WT,12/15_PWW,12/15_BB,12/15_TW,12/15_POWW,12/16_PWW,12/16_WA,12/16_BB,12/16_TW,12/16_POWW,12/16_PD.WT,12/16_midday.WT,12/17_PD.WT,12/17_PWW,12/17_BB,12/17_TW,12/17_POWW,12/18_BB,12/18_PD.WT,12/18_midday.WT
T48.6,T48,mustangensis,Control,48,7.486,4.446525534,2.787474466,5.9605,0.968005107,1,6.3575,0.571005107,6.928505107,1,6.302,0.626505107,6.928505107,1,6.3,0.628505107,6.928505107,1,6.0255,0.903005107,6.928505107,6.959,1,6.3905,0.538005107,6.928505107,6.924,1,6.26,0.668505107,6.928505107,6.92,1,5.81,1.118505107,6.928505107,6.92,1,6.27,0.658505107,6.928505107,6.92,2,6.14,0.788505107,6.928505107,6.93,2,7.232,2,,6.928505107,6.928505107,,2,,7.207252553,7.207252553,,2,6.21,0.997252553,7.207252553,7.207252553,2,5.8355,1.371752553,7.207252553,7.248,2,6.21,0.997252553,7.207252553,7.2,2,6.022,1.185252553,7.207252553,7.228,2,6.74,0.467252553,7.207252553,7.21,2,6.95,0.257252553,7.207252553,7.2,2,6.45,0.757252553,7.207252553,7.2,2,6.49,7.201293872,7.2,6.928505107,3,6.45,0.758546425,6.928505107,7.2,3,7.02,0.187252553,7.207252553,7.2,,3,,6.003,1.204252553,3,7.207252553,7.2605,,6.45,3,0.757252553,7.207252553,7.25,6.75,,3,,,,,3,,,,,,,3,,,3,,
CC12.3,CC12,californica,Drought,49,7.208,4.275647168,2.680352832,6.0785,0.593429434,1,6.229,0.442929434,6.671929434,1,6.23,0.441929434,6.671929434,1,6.13,0.541929434,6.671929434,1,5.908,,Dont Water Today,,1,5.5735,0.294323584,5.867823584,5.888,1,5.47,0.397823584,5.867823584,5.86,1,5.21,0.657823584,5.867823584,5.87,1,5.45,0.149788301,5.599788301,5.62,1,5.21,0.121753018,5.331753018,5.331753018,1,,1,4.92,0.411753018,5.331753018,5.33,1,5.04,0.291753018,5.331753018,5.33,1,4.95,0.381753018,5.331753018,5.33,1,4.8955,0.436253018,5.331753018,5.369,1,5.02,0.311753018,5.331753018,5.36,1,5,0.331753018,5.331753018,5.3385,1,4.92,0.411753018,5.331753018,5.33,1,5.01,0.321753018,5.331753018,5.01,1,4.87,0.193717735,5.063717735,5.09,1,4.84,4.905298514,4.9,5.063717735,2,4.85,0.467051532,5.331753018,5.33,2,5.15,0.181753018,5.331753018,5.36,,2,,,5.331753018,2,5.331753018,,,5.064,2,0.267753018,5.331753018,5.3365,5.09,,2,,,,,2,,,,,,,2,,,2,,
255189.01.2,255189.01,riparia,Drought,50,7.446,4.421938719,2.772061281,6.1525,0.739087744,1,6.426,0.465587744,6.891587744,1,6.367,0.524587744,6.891587744,1,6.42,0.471587744,6.891587744,1,6.2025,,Dont Water Today,,1,5.892,0.167969359,6.059969359,6.1265,1,5.71,0.349969359,6.059969359,6.05,1,5.38,0.679969359,6.059969359,6.05,1,5.63,0.152763231,5.782763231,5.78,1,5.37,0.135557103,5.505557103,5.505557103,1,,1,5.03,0.475557103,5.505557103,5.57,1,5.2,0.305557103,5.505557103,5.5,1,5.07,0.435557103,5.505557103,5.53,1,5.0185,0.487057103,5.505557103,5.5825,1,5.18,0.325557103,5.505557103,5.5,1,5.1015,0.404057103,5.505557103,5.5315,1,5.04,0.465557103,5.505557103,5.5,1,5.13,0.375557103,5.505557103,5.13,1,4.96,0.268350975,5.228350975,5.22,2,4.91,4.868648097,4.91,5.260850975,2,4.88,0.658057103,5.538057103,5.53,2,5.31,0.228057103,5.538057103,5.53,,2,,,5.538057103,2,5.538057103,,,5.166,2,0.372057103,5.538057103,5.37,5.14,,2,,,,,2,,,,,,,2,,,2,,
Haines2.9,Hanes2,shuttleworthii,Control,51,6.932,4.105998143,2.574001857,MISSING,#VALUE!,1,6.0405,0.376699629,6.417199629,1,5.92,0.497199629,6.417199629,1,5.95,0.467199629,6.417199629,1,5.724,0.693199629,6.417199629,6.436,1,6.0175,0.399699629,6.417199629,6.421,1,5.93,0.487199629,6.417199629,6.41,1,5.54,0.877199629,6.417199629,6.41,1,5.85,0.567199629,6.417199629,6.42,1,5.76,0.657199629,6.417199629,6.41,1,6.852,1,,6.417199629,6.417199629,,1,5.95,0.724599814,6.674599814,6.67,1,5.61,1.064599814,6.674599814,6.67,1,5.1605,1.514099814,6.674599814,6.929,1,5.78,0.894599814,6.674599814,6.7,1,5.503,1.171599814,6.674599814,6.693,1,6.03,0.644599814,6.674599814,6.67,1,5.96,0.714599814,6.674599814,6.67,1,5.88,0.794599814,6.674599814,6.67,2,5.62,6.932272981,6.93,6.449699629,2,5.96,0.972272981,6.449699629,6.93,2,6.62,0.087099814,6.707099814,6.7,,2,,5.46,1.247099814,2,6.707099814,6.7555,,5.923,2,0.784099814,6.707099814,6.74,6.01,,2,,,,,2,,,,,,,2,,,2,,
OCK1-S02.8,OCK1-S02,acerifolia,Control,52,6.926,4.102310121,2.571689879,5.575,0.836662024,1,5.9465,0.465162024,6.411662024,1,5.85,0.561662024,6.411662024,1,5.89,0.521662024,6.411662024,1,5.629,0.782662024,6.411662024,6.446,1,5.9395,0.472162024,6.411662024,6.414,1,5.86,0.551662024,6.411662024,6.42,1,5.38,1.031662024,6.411662024,6.41,1,5.72,0.691662024,6.411662024,6.41,1,5.61,0.801662024,6.411662024,6.41,1,6.7815,1,,6.411662024,6.411662024,,1,5.71,0.958831012,6.668831012,6.67,1,5.37,1.298831012,6.668831012,6.72,1,5.047,1.621831012,6.668831012,6.7245,1,5.43,1.238831012,6.668831012,6.69,1,5.337,1.331831012,6.668831012,6.709,1,5.92,0.748831012,6.668831012,6.66,1,6.21,0.458831012,6.668831012,6.68,1,5.98,0.688831012,6.668831012,6.68,1,5.88,7.024573816,7.02,6.411662024,2,6.13,0.894573816,6.411662024,7.03,2,6.83,-0.161168988,6.668831012,6.83,,2,,5.6345,1.034331012,2,6.668831012,6.879,,5.94,2,0.728831012,6.668831012,6.66,5.96,,2,,,,,2,,,,,,,2,,,2,,
TX6704.3,TX6704,monticola,Drought,53,7.2,4.270729805,2.677270195,5.696,0.968545961,1,6.062,0.602545961,6.664545961,1,5.9,0.764545961,6.664545961,1,5.97,0.694545961,6.664545961,1,5.655,,Dont Water Today,,1,5.2775,0.583864903,5.861364903,5.889,1,5.34,0.521364903,5.861364903,5.87,1,5.07,0.823864903,5.893864903,5.89,2,5.4,0.193637883,5.593637883,5.6,2,5.1,0.258410864,5.358410864,5.358410864,2,,2,4.77,0.588410864,5.358410864,5.35,2,,5.358410864,5.358410864,,2,4.76,0.598410864,5.358410864,5.35,2,4.8495,0.508910864,5.358410864,5.368,2,4.97,0.388410864,5.358410864,5.37,2,4.9615,0.396910864,5.358410864,5.4065,2,4.89,0.468410864,5.358410864,5.35,2,4.98,0.378410864,5.358410864,4.98,2,4.78,0.278183844,5.058183844,5.08,2,4.71,4.91291922,4.91,5.058183844,2,4.75,0.611330084,5.358410864,5.35,2,5.04,0.318410864,5.358410864,5.35,,2,,,5.358410864,2,5.358410864,,,4.882,2,0.476410864,5.358410864,5.3565,5.06,,2,,,,,2,,,,,,,2,,,2,,
9035.2,9035,berlandieri,Drought,54,7.296,4.329738162,2.714261838,5.9265,0.826647632,1,6.361,0.392147632,6.753147632,1,6.21,0.543147632,6.753147632,1,6.29,0.463147632,6.753147632,1,6.102,,Dont Water Today,,1,5.86,0.078869081,5.938869081,5.941,1,5.66,0.278869081,5.938869081,5.93,1,5.51,0.428869081,5.938869081,5.93,1,5.73,-0.062557103,5.667442897,5.73,1,5.53,-0.133983287,5.396016713,5.53,1,,1,5.29,0.106016713,5.396016713,5.41,1,5.25,0.146016713,5.396016713,5.39,1,5.18,0.216016713,5.396016713,5.41,1,5.146,0.250016713,5.396016713,5.4005,1,5.21,0.186016713,5.396016713,5.4,1,5.217,0.179016713,5.396016713,5.4155,1,5.16,0.236016713,5.396016713,5.4,1,5.2,0.196016713,5.396016713,5.2,1,5.09,0.034590529,5.124590529,5.14,1,4.98,4.91291922,4.98,5.124590529,1,4.98,0.416016713,5.396016713,5.39,1,5.29,0.106016713,5.396016713,5.39,,1,,,5.396016713,1,5.396016713,,,4.878,1,0.518016713,5.396016713,5.4,5.38,,1,,,,,1,,,,,,,1,,,1,,
T52.1,T52,aestivalis,Drought,55,6.99,4.141649025,2.596350975,5.958,0.512729805,1,6.2325,0.238229805,6.470729805,1,6.05,0.420729805,6.470729805,1,6.1,0.370729805,6.470729805,1,5.9565,,Dont Water Today,,1,5.706,-0.014175487,5.691824513,5.706,1,5.43,0.261824513,5.691824513,5.59,1,5.25,0.441824513,5.691824513,5.69,1,5.44,-0.007810585,5.432189415,5.44,1,5.16,0.012554318,5.172554318,5.172554318,1,,1,4.81,0.362554318,5.172554318,5.17,1,,5.172554318,5.172554318,,1,5.07,0.102554318,5.172554318,5.17,1,4.8355,0.337054318,5.172554318,5.225,1,4.96,0.212554318,5.172554318,5.18,1,4.9025,0.270054318,5.172554318,5.202,1,4.84,0.332554318,5.172554318,5.17,1,4.9,0.272554318,5.172554318,4.9,1,4.7,0.21291922,4.91291922,4.91,1,4.58,5.048499536,5.05,4.91291922,1,4.8,0.351053854,5.172554318,5.32,1,5.13,0.042554318,5.172554318,5.17,,1,,,5.172554318,1,5.172554318,,,,1,5.172554318,5.172554318,,5.12,,1,,,,,1,,,,,,,1,,,1,,
b40-14.9,b40-14,arizonica,Control,1,6.99,4.141649025,2.596350975,5.402,1.068729805,1,5.83,0.640729805,6.470729805,1,5.68,0.790729805,6.470729805,1,5.71,0.760729805,6.470729805,1,5.3925,1.078229805,6.470729805,6.5175,1,5.8,0.670729805,6.470729805,6.47,1,5.65,0.820729805,6.470729805,6.47,1,5.32,1.183229805,6.503229805,6.5,2,5.6,0.870729805,6.470729805,6.65,2,5.64,0.830729805,6.470729805,6.47,2,7.0165,2,,6.470729805,6.470729805,,2,,6.730364903,6.730364903,,2,6.15,0.580364903,6.730364903,6.73,2,5.65,1.080364903,6.730364903,6.73,2,5.94,0.790364903,6.730364903,6.76,3,5.27225,1.490614903,6.762864903,6.8125,3,6.06,0.702864903,6.762864903,6.76,3,6.38,0.382864903,6.762864903,6.76,3,6.02,0.742864903,6.762864903,6.77,3,6.12,6.466922934,6.46,6.503229805,3,5.93,0.829787837,6.503229805,6.47,3,6.38,0.382864903,6.762864903,6.79,,3,,,6.762864903,3,6.762864903,,Added 1000 ml,6.4725,3,0.290364903,6.762864903,6.76,,5.76,3,6.762864903,6.76,,,3,,,6.6195,6.1785,,,3,,,3,,
Vru42.8,Vru42,rupestris,Control,2,7.186,4.26212442,2.67187558,5.6635,0.988124884,1,6.05,0.601624884,6.651624884,1,5.96,0.691624884,6.651624884,1,6.07,0.581624884,6.651624884,1,5.795,0.856624884,6.651624884,6.742,1,6.2,0.451624884,6.651624884,6.65,1,6.07,0.581624884,6.651624884,6.65,1,5.57,1.081624884,6.651624884,6.65,1,5.99,0.661624884,6.651624884,6.65,1,5.91,0.741624884,6.651624884,6.65,1,7.3605,1,,6.651624884,6.651624884,,1,,6.918812442,6.918812442,,1,6.29,0.628812442,6.918812442,6.91,1,5.41,1.508812442,6.918812442,6.92,1,6.14,0.778812442,6.918812442,6.93,1,5.8825,1.036312442,6.918812442,6.941,1,6.58,0.338812442,6.918812442,6.91,1,6.83,0.088812442,6.918812442,6.91,1,6.43,0.488812442,6.918812442,6.91,1,6.33,6.478460539,6.49,6.651624884,1,6.22,0.707272981,6.651624884,6.47,1,6.46,0.458812442,6.918812442,6.91,,1,,,6.918812442,1,6.918812442,,Added 1000 ml,6.5935,1,0.325312442,6.918812442,6.9635,,5.88,1,6.918812442,6.91,,,1,,,6.7965,,,,1,,,1,,
ANU65.1,ANU65,arizonica,Drought,3,6.716,3.973229341,2.490770659,5.182,1.035845868,1,5.5,0.717845868,6.217845868,1,5.49,0.727845868,6.217845868,1,5.57,0.647845868,6.217845868,1,5.2885,,Dont Water Today,,1,4.97,0.50061467,5.47061467,5.47,1,4.99,0.48061467,5.47061467,5.47,1,4.81,0.66061467,5.47061467,5.47,1,4.97,0.251537605,5.221537605,5.22,1,4.83,0.142460539,4.972460539,4.972460539,1,,1,4.65,0.322460539,4.972460539,4.98,1,4.74,0.232460539,4.972460539,4.98,1,4.67,0.302460539,4.972460539,4.97,1,4.61,0.362460539,4.972460539,4.97,1,4.73,0.242460539,4.972460539,4.98,1,4.702,0.270460539,4.972460539,4.993,1,4.63,0.342460539,4.972460539,4.97,1,4.72,0.252460539,4.972460539,4.72,1,4.62,0.103383473,4.723383473,4.75,1,4.55,4.634841226,4.63,4.723383473,1,4.54,0.437301765,4.972460539,4.98,1,4.75,0.222460539,4.972460539,4.97,,1,,,4.972460539,1,4.972460539,,,4.645,1,0.327460539,4.972460539,4.924,,,1,4.972460539,,,,1,,,4.6775,,,,1,,,1,,
ANU65.10,ANU65,arizonica,Control,4,6.728,3.980605385,2.495394615,5.4465,0.782421077,1,5.72,0.508921077,6.228921077,1,5.67,0.558921077,6.228921077,1,5.75,0.478921077,6.228921077,1,5.504,0.724921077,6.228921077,6.2615,1,5.81,0.418921077,6.228921077,6.22,1,5.73,0.498921077,6.228921077,6.31,1,5.35,0.878921077,6.228921077,6.22,1,5.59,0.638921077,6.228921077,6.23,1,5.47,0.758921077,6.228921077,6.22,1,6.7455,1,,6.228921077,6.228921077,,1,5.61,0.868460539,6.478460539,6.47,1,5.2,1.278460539,6.478460539,6.48,1,4.85,1.628460539,6.478460539,6.47,1,5.47,1.008460539,6.478460539,6.47,1,5.3435,1.134960539,6.478460539,6.49,1,5.69,0.788460539,6.478460539,6.48,1,6.1,0.378460539,6.478460539,6.47,1,5.7,0.778460539,6.478460539,6.48,1,5.81,6.655370474,6.66,6.228921077,1,5.74,0.915370474,6.228921077,6.65,1,6.32,0.158460539,6.478460539,6.47,,1,,,6.478460539,1,6.478460539,,Added 1000 ml,6.1295,1,0.348960539,6.478460539,6.4975,,5.41,1,6.478460539,6.47,,,1,,,6.3285,,,,1,,,1,,
1149.2,1149,treleasei,Drought,5,6.588,3.894551532,2.441448468,4.999,1.100710306,1,5.43,0.669710306,6.099710306,1,5.25,0.849710306,6.099710306,1,5.35,0.749710306,6.099710306,1,4.978,,Dont Water Today,,1,4.67,0.697275766,5.367275766,5.36,1,4.81,0.557275766,5.367275766,5.36,1,4.57,0.797275766,5.367275766,5.36,1,4.85,0.273130919,5.123130919,5.12,1,4.67,0.208986073,4.878986072,4.878986072,1,,1,4.42,0.458986073,4.878986072,4.89,1,4.56,0.318986073,4.878986072,4.88,1,4.46,0.418986073,4.878986072,4.87,1,4.39,0.488986073,4.878986072,4.87,1,4.58,0.298986073,4.878986072,4.88,1,4.531,0.347986073,4.878986072,4.9345,1,4.47,0.408986073,4.878986072,4.88,1,4.59,0.288986073,4.878986072,4.59,1,4.42,0.214841226,4.634841226,4.63,1,4.35,5.239418756,5.23,4.634841226,1,4.77,0.469418756,4.878986072,5.24,1,4.89,-0.011013928,4.878986072,4.89,,1,,,4.878986072,1,4.878986072,,,4.568,1,0.310986073,4.878986072,4.883,,,1,4.878986072,,,,1,,,4.5445,,,,1,,,1,,
b42-34.10,b42-34,cinerea,Control,6,6.912,4.093704735,2.566295265,5.5885,0.810240947,1,5.91,0.488740947,6.398740947,1,5.87,0.528740947,6.398740947,1,5.81,0.588740947,6.398740947,1,5.52,0.878740947,6.398740947,6.419,1,5.91,0.488740947,6.398740947,6.39,1,5.83,0.568740947,6.398740947,6.39,1,5.5,0.898740947,6.398740947,6.39,1,5.86,0.538740947,6.398740947,6.39,1,5.81,0.588740947,6.398740947,6.39,1,7.0735,1,,6.398740947,6.398740947,,1,,6.655370474,6.655370474,,1,6.47,0.185370474,6.655370474,6.65,1,6.23,0.425370474,6.655370474,6.99,1,5.39,1.265370474,6.655370474,6.66,1,5.815,0.840370474,6.655370474,6.711,1,6.41,0.245370474,6.655370474,6.65,1,6.63,0.025370474,6.655370474,6.65,1,6.25,0.405370474,6.655370474,6.65,1,6.23,6.857278552,6.85,6.398740947,1,6.26,0.597278552,6.398740947,6.86,1,6.74,-0.084629526,6.655370474,6.74,,1,,,6.655370474,1,6.655370474,,Added 1000 ml,6.5125,1,0.142870474,6.655370474,6.505,,5.7,1,6.655370474,6.65,,,1,,,6.5325,,,,1,,,1,,
9025.9,9025,cinerea,Control,7,7.462,4.431773445,2.778226555,6.56,0.346354689,1,6.68,0.226354689,6.906354689,1,6.64,0.266354689,6.906354689,1,6.65,0.256354689,6.906354689,1,6.554,0.352354689,6.906354689,6.941,1,6.69,0.216354689,6.906354689,6.9,1,6.68,0.226354689,6.906354689,6.9,1,6.44,0.466354689,6.906354689,6.9,1,6.62,0.286354689,6.906354689,6.9,1,6.61,0.296354689,6.906354689,6.91,1,7.431,1,,6.906354689,6.906354689,,1,7.02,0.164177345,7.184177344,7.18,1,6.65,0.534177345,7.184177344,7.18,1,6.99,0.194177345,7.184177344,7.18,1,6.71,0.474177345,7.184177344,7.18,1,6.4695,0.714677345,7.184177344,7.212,1,4.89,2.294177344,7.184177344,7.21,1,7.13,0.054177344,7.184177344,7.18,1,6.95,0.234177345,7.184177344,7.18,1,6.74,6.834203343,6.83,6.906354689,1,6.6,0.588380688,6.906354689,6.83,1,7.15,0.034177344,7.184177344,7.18,,1,,,7.184177344,1,7.184177344,,Added 600 ml,6.9405,1,0.243677345,7.184177344,7.258,,6.2,1,7.184177344,7.19,,,1,,,7.0955,,,,1,,,1,,
V57-96.4,V57-96,vulpina,Drought,8,7.122,4.222785515,2.647214485,5.715,0.877557103,1,6.09,0.502557103,6.592557103,1,6,0.592557103,6.592557103,1,6.05,0.542557103,6.592557103,1,5.786,,Dont Water Today,,1,5.44,0.358392758,5.798392758,5.8,1,5.4,0.398392758,5.798392758,5.79,1,5.11,0.688392758,5.798392758,5.8,1,5.34,0.193671309,5.533671309,5.53,1,5.14,0.128949861,5.268949861,5.268949861,1,,1,4.84,0.428949861,5.268949861,5.27,1,4.9,0.368949861,5.268949861,5.26,1,4.85,0.418949861,5.268949861,5.26,1,4.75,0.518949861,5.268949861,5.26,1,4.96,0.308949861,5.268949861,5.26,1,4.887,0.381949861,5.268949861,5.313,1,4.81,0.458949861,5.268949861,5.27,1,4.95,0.318949861,5.268949861,4.95,1,4.76,0.244228412,5.004228412,5,1,5.28,4.720616527,5.28,5.004228412,1,4.95,0.318949861,5.268949861,5.27,1,5.08,0.188949861,5.268949861,5.26,,1,,,5.268949861,1,5.268949861,,,4.9215,1,0.347449861,5.268949861,5.265,,,1,5.268949861,,,,1,,,4.983,4.918,,,1,,,1,,
255189.01.5,255189.01,riparia,Drought,9,7.098,4.208033426,2.637966574,5.7085,0.861906685,1,6.22,0.350406685,6.570406685,1,5.96,0.610406685,6.570406685,1,6.09,0.480406685,6.570406685,1,6.447,,Dont Water Today,,1,6.2,-0.420983287,5.779016713,6.2,1,6.39,-0.610983287,5.779016713,6.39,1,5.61,0.169016713,5.779016713,5.77,1,5.38,0.135220056,5.515220056,5.51,1,5.14,0.111423398,5.251423398,5.251423398,1,,1,4.89,0.361423398,5.251423398,5.25,1,4.97,0.281423398,5.251423398,5.25,1,4.87,0.381423398,5.251423398,5.25,1,4.81,0.441423398,5.251423398,5.26,1,5.01,0.241423398,5.251423398,5.26,1,4.932,0.319423398,5.251423398,5.286,1,4.83,0.421423398,5.251423398,5.25,1,4.97,0.281423398,5.251423398,4.97,1,4.82,0.167626741,4.987626741,4.99,1,4.77,4.926050604,4.92,4.987626741,1,4.76,0.497474002,5.251423398,5.25,1,5.03,0.221423398,5.251423398,5.26,,1,,,5.251423398,1,5.251423398,,,4.9495,1,0.301923398,5.251423398,5.26,,,1,5.251423398,,,,1,,,4.984,,,,1,,,1,,
9018.4,9018,acerifolia,Drought,10,6.712,3.970770659,2.489229341,5.1545,1.059654132,1,5.27,0.944154132,6.214154132,1,5.46,0.754154132,6.214154132,1,5.65,0.564154132,6.214154132,1,5.338,,Dont Water Today,,1,5,0.46738533,5.46738533,5.46,1,5.06,0.40738533,5.46738533,5.46,1,4.819,0.64838533,5.46738533,5.46,1,5.03,0.188462396,5.218462396,5.21,1,4.82,0.149539462,4.969539462,4.969539462,1,,1,4.6,0.369539462,4.969539462,4.99,1,,4.969539462,4.969539462,,1,4.58,0.389539462,4.969539462,4.969539462,1,4.59,0.379539462,4.969539462,4.96,1,4.74,0.229539462,4.969539462,4.97,1,4.6625,0.307039462,4.969539462,5.071,1,4.62,0.349539462,4.969539462,4.96,1,4.71,0.259539462,4.969539462,4.71,1,4.56,0.160616528,4.720616527,4.73,1,4.5,5.023597029,5.02,4.720616527,1,4.74,0.283597029,4.969539462,5.03,1,4.86,0.109539462,4.969539462,4.97,,1,,,4.969539462,1,4.969539462,,,4.73,1,0.239539462,4.969539462,4.96,,,1,4.969539462,,,,1,,,4.711,4.6555,,,1,,,1,,
9035.8,9035,berlandieri,Control,11,6.962,4.124438254,2.585561746,5.798,0.646887651,1,6.05,0.394887651,6.444887651,1,5.92,0.524887651,6.444887651,1,6.02,0.424887651,6.444887651,1,5.915,0.529887651,6.444887651,6.456,1,6.12,0.324887651,6.444887651,6.44,1,6.1,0.344887651,6.444887651,6.44,1,5.8315,0.613387651,6.444887651,6.44,1,6.02,0.424887651,6.444887651,6.44,1,6.03,0.414887651,6.444887651,6.44,1,7.1255,1,,6.444887651,6.444887651,,1,5.02,1.683443825,6.703443825,6.71,1,5.68,1.023443825,6.703443825,6.76,1,5.63,1.073443825,6.703443825,6.7,1,6.17,0.533443825,6.703443825,6.72,1,5.8615,0.841943825,6.703443825,6.7655,1,6.34,0.363443825,6.703443825,6.7,1,6.61,0.093443825,6.703443825,6.71,1,6.25,0.453443825,6.703443825,6.7,2,6.29,6.751517177,6.75,6.477387651,2,6.35,0.401517177,6.477387651,6.75,2,6.72,0.015943825,6.735943825,6.73,,2,,,6.735943825,2,6.735943825,,Added 1000 ml,6.421,2,0.314943825,6.735943825,6.7425,,5.73,2,6.735943825,6.73,,,2,,,6.6785,,,,2,,,2,,
SC2.4,SC2,girdiana,Drought,12,7.15,4.239996286,2.658003714,5.639,0.979399257,1,6.06,0.558399257,6.618399257,1,5.89,0.728399257,6.618399257,1,5.95,0.668399257,6.618399257,1,5.7375,,Dont Water Today,,1,5.41,0.410998143,5.820998143,5.82,1,5.44,0.380998143,5.820998143,5.82,1,5.23,0.590998143,5.820998143,5.82,1,5.4,0.155197772,5.555197772,5.55,1,5.21,0.0793974,5.2893974,5.2893974,1,,1,4.99,0.2993974,5.2893974,5.28,1,,5.2893974,5.2893974,,1,5.53,-0.2406026,5.2893974,5.53,1,5.03,0.2593974,5.2893974,5.28,1,5.09,0.1993974,5.2893974,5.28,1,5.0015,0.2878974,5.2893974,5.3015,1,4.92,0.3693974,5.2893974,5.29,1,5.03,0.2593974,5.2893974,5.03,1,4.9,0.123597029,5.023597029,5.05,1,4.84,5.19376416,5.2,5.023597029,1,4.97,0.32316156,5.2893974,5.33,1,5.18,0.1093974,5.2893974,5.31,,1,,,5.2893974,1,5.2893974,,,5.044,1,0.2453974,5.2893974,5.3165,,,1,5.2893974,,,,1,,,5.026,,,,1,,,1,,
V37-96.7,V37-96,labrusca,Control,13,7.012,4.155171774,2.604828226,5.6465,0.844534355,1,5.97,0.521034355,6.491034355,1,5.77,0.721034355,6.491034355,1,6.04,0.451034355,6.491034355,1,5.94,0.551034355,6.491034355,6.5055,1,6.2,0.291034355,6.491034355,6.49,1,6.2,0.291034355,6.491034355,6.49,1,5.958,0.533034355,6.491034355,6.5,1,6.15,0.341034355,6.491034355,6.49,1,6.17,0.321034355,6.491034355,6.49,1,6.9645,1,,6.491034355,6.491034355,,1,6.58,0.171517177,6.751517177,6.79,1,6.33,0.421517177,6.751517177,6.75,1,6.08,0.671517177,6.751517177,6.98,1,6.46,0.291517177,6.751517177,6.8,1,6.3175,0.434017177,6.751517177,6.784,1,,6.751517177,6.751517177,,1,,6.751517177,6.751517177,,1,,6.751517177,6.751517177,,1,,6.649601671,,6.491034355,1,,13.40111885,6.491034355,,1,,6.751517177,6.751517177,,,1,,,6.751517177,1,6.751517177,,Added 600 ml,,1,6.751517177,6.751517177,,,,1,6.751517177,,,,1,,,,,,,1,,,1,,
CC12.6,CC12,californica,Control,14,7.396,4.3912052,2.7527948,6.2045,0.64094104,1,6.42,0.42544104,6.84544104,1,6.34,0.50544104,6.84544104,1,6.32,0.52544104,6.84544104,1,6.085,0.76044104,6.84544104,6.891,1,6.39,0.45544104,6.84544104,6.85,1,6.26,0.58544104,6.84544104,6.84,1,5.81,1.03544104,6.84544104,6.85,1,6.18,0.66544104,6.84544104,6.84,1,6.11,0.73544104,6.84544104,6.84,1,7.2395,1,,6.84544104,6.84544104,,1,6.13,0.99072052,7.12072052,7.13,1,5.84,1.28072052,7.12072052,7.12,1,5.52,1.60072052,7.12072052,7.12,1,6.08,1.04072052,7.12072052,7.15,1,5.962,1.15872052,7.12072052,7.1805,1,6.39,0.73072052,7.12072052,7.12,1,6.87,0.25072052,7.12072052,7.12,1,6.25,0.87072052,7.12072052,7.13,1,6.28,6.888045497,6.88,6.84544104,1,6.21,0.918766017,6.84544104,6.88,1,6.55,0.57072052,7.12072052,7.12,,1,,6.0285,1.09222052,1,7.12072052,7.1815,,6.82,1,0.30072052,7.12072052,7.12,,5.99,1,7.12072052,7.12,,,1,,,7.059,7.766,,,1,,,1,,
